Phrase	Grammar	Transcription	Translation	Notes
μυέομαι	Adj		to initiate (into the mysteries), learn the secret	
μυκτηρίζω	Adj		to turn up the nose at, to mock	
μόγις	N		hardly, scarcely, with difficulty	
ὁ μολυσμός, -οῦ	Adj		defilement	
ὁ μώλωψ, -ωπος	N		a bruise, wound	
τό Μύρα, -ων	N		Myra	
ὁ Μολόχ	V		Moloch	
μονόομαι	N		to forsake, leave alone	
μοσχοποιέω	V		to make a calf	
τό μίλιον, -ου	V		a mile	
ἡ μνήμη, -ης	N		a memory, remembrance	
νηπιάζω	N		to be (as) a child, babe	
ὁ Νίγερ	Adv		Niger	
ναῦς	N		a ship	
ἡ Νικόπολις, -εως	N		Nicopolis	
ὁ Νικάνωρ, -ορος	N		Nicanor	
νεόφυτος, -ον	N		newly converted	
ἡ μωρολογία, -ας	V		foolish or silly talk	
ὁ Νικόλαος, -ου	N		Nicolaus	
νεωτερικός, -ή, -όν	N		youthful	
ὁ νεωκόρος, -ου	N		a temple keeper, guardian	
ἡ νίκη, -ης	V		victory	
ὁ Ναχώρ	V		Nahor	
ὁ ναύτης, -ου	V		a sailor, seaman	
ὁ Ναούμ	V		Nahum	
νή	N		by (a particle of affirmation employed in oaths)	
ἡ Ναϊν	N		Nain	
ὁ Νηρεύς, -έως	N		Nereus	
ὁ Ναθάμ	N		Nathan	
τό νησίον, -ου	Adj		a small island	
ὁ Νηρί	V		Neri	
τό νέφος, -ους	N		a cloud	
ὁ Ναγγαί	N		Naggai	
ὁ Νάρκισσος, -ου	N		Narcissus	
ὁ Ναιμάν	N		Naaman	
ὁ ναύκληρος, -ου	Adv		a ship captain	
ἡ νεομηνία, -ας	N		the new moon, first of the month	
ὁ νεφρός, -οῦ	N		a mind	
ὁ νῶτος, -ου	N		the back	
νύσσω	N		to prick, pierce	
νουνεχῶς	V		wisely, thoughtfully	
ἡ νοσσία, -ᾶς	V		a brood	
ὁ ὄγκος, -ου	V		bulk, encumbrance, impediment	
νοσέω	N		to be sick, have an unhealthy desire	
ὁ νοσσός, -οῦ	N		a young bird	
ξενοδοχέω	V		to show hospitality, entertain starngers	
τό νόμισμα, -τος	V		a coin	
νόθος, -η, -ον	V		an illegitimate child	
τό νοσσίον, -ου	V		a young bird	
ἡ νομοθεσία, -ας	N		legislation, law	
οἰκοδεσποτέω	N		to rule a household, keep house	
ὁ οἰκοδόμος, -ου	V		a builder	
ὁ νομοθέτης, -ου	N		a lawgiver	
τό νυχθήμερον, -ου	N		a day and a night	
ὄζω	Adj		to (emit a) smell, give off an odor	
ἡ Νύμφα, -ας	N		Nympha	
ὁδοιπορέω	V		to travel, be on the way	
ὁ ξέστης, -ου	N		a pitcher, jug	
ὁδεύω	Adv		to go, travel, journey	
τό οἴκημα, -τος	N		a room, dwelling, prison cell	
ὁ νιπτήρ, -ῆρος	N		a wash basin	
ἡ οἰκετεία, -ας	Adj		a household (of slaves)	
ὀλιγωρέω	V		to regard lightly	
ὁ Ὀλυμπᾶς, -ᾶ	N		Olympas	
ὀλίγως	V		scarcely, barely	
ὁμείρομαι	V		to long for, desire earnestly	
ὁ ὄλυνθος, -ου	Adj		a late fig, an unripe fig	
ὁ ὀλοθρευτής, -οῦ	N		a destroyer	
ὀκνέω	Conj		to hesitate, delay	
ἡ ὀλιγοπιστία, -ας	Adj		littleness of faith	
ὀνίναμαι	N		to benefit, profit	
ὁ ὄμβρος, -ου	V		a shower, thunderstorm	
οἰκονομέω	Adj		to manage, administer, be a steward	
ἡ οἰνοφλυγία, -ας	N		drunkenness	
τό ὄνειδος, -ους	V		disgrace, reproach, insult	
ὁλοτελής, -ές	V		in every way complete, perfect	
οἰκουργός, -όν	N		busy at home, working at home	
ἡ ὁλοκληρία, -ας	N		wholeness, completeness, perfect health	
τό ὀνάριον, -ου	V		a young donkey	
ὀκταήμερος, -ον	N		on the eighth day	
ὁμόφρων, -ον	V		of one mind, harmonious	
ὀλοθρεύω	Adj		to destroy, ruin	
ὀλολύζω	V		to cry out, wail	
ὀλιγόψυχος, -ον	V		faint-hearted, discouraged	
ἡ ὁμοίωσις, -εως	Adj		a likeness, resemblance	
ὁμότεχνος, -ον	V		of the same trade	
ὁμολογουμένως	N		undeniably, beyond question, by common confession	
ἡ ὁμίχλη, -ης	N		a mist, fog	
ἡ ὁμιλία, -ας	N		association, company	
ὁ Oὐρβανός, -οῦ	Conj		Urbanus	
ἡ ὄρεξις, -εως	Adj		longing, desire	
ἡ ὄσφρησις, -εως	V		the sense of smell, nose	
οὐδαμῶς	V		by no means	
ὀργίλος, -η, -ον	N		inclined to anger, quick-tempered	
οὐκοῦν	V		therefore, so, then	
τό ὀχύρωμα, -τος	Adj		a fortress	
ὀρθοτομέω	N		to use or interpret correctly	
παγιδεύω	V		to ensnare, entrap	
ὁ Oὐρίας, -ου	N		Uriah	
ἡ ὀφρύς, -ύος	Adj		an eyebrow	
οὐά	N		aha!	
ὁπλίζομαι	V		to equip, arm	
ὀρθρινός, -ή, -όν	N		early in the morning	
ὁρατός, -ή, -όν	N		visible	
ἡ ὀπώρα, -ας	N		fruit	
ὀρθοποδέω	N		to walk straight, act rightly, be straightforward	
παθητός, -ή, -όν	N		subject to suffering	
ὀπτάνομαι	Adv		to appear	
ὀρθρίζω	N		to rise early in the morning	
τό ὅρμημα, -τος	N		a violent rush, violence	
ὀπτός, -ή, -όν	V		roasted, baked, broiled	
ὀχλοποιέω	N		to form a mob	
ὀχλέομαι	N		to trouble, disturb, afflict	
ὁσίως	N		devoutly, piously	
ὁ ὄψιμος, -ου	N		late rain, spring rain	
ἡ ὁροθεσία, -ας	N		a limit, fixed boundary	
ἡ παραλλαγή, -ῆς	N		a change, variation	
πανοῦργος, -ον	N		clever, crafty, sly	
παραδειγματίζω	N		to expose, make an example of, put to shame	
τό πανδοχεῖον, -ου	N		inn	
πανοικεί	N		with the whole household	
τό παιδάριον, -ου	N		a child, young boy	
πανταχῇ	Adj		everywhere	
παίζω	N		to play, amuse oneself	
παρακαλύπτομαι	N		to hide, conceal	
ἡ παραμυθία, -ας	V		encouragement, comfort, consolation	
ἡ παράλιος, -ου	V		coastal	
παρακαθέζομαι	N		to sit beside	
παραθεωρέω	N		to overlook, neglect	
παιδιόθεν	N		from childhood	
ὁ πανδοχεύς, -έως	Adj		an innkeeper	
παραθαλάσσιος, -α, -ον	V		by the sea	
παράδοξος, -ον	Adj		strange, wonderful, remarkable	
ἡ πανήγυρις, -εως	Adv		festal gathering	
πάντῃ	N		in every way	
παμπληθεί	N		all together	
ἡ παλαιότης, -ητος	Adv		age, oldness	
παραβολεύομαι	V		to expose to danger, risk	
ἡ παρανομία, -ας	N		lawlessness, evil-doing	
παραβάλλω	Part		arrive, cross over	
παρανομέω	Adv		to break the law, act contrary to the law	
ἡ πάλη, -ης	Adj		a struggle, fight	
τό παραμύθιον, -ου	N		consolation, encouragement	
παρείσακτος, -ον	V		secretly brought in, brought in under false pretenses	
παραπικραίνω	N		to embitter, provoke	
ἡ παρατήρησις, -εως	V		observation, observance	
ἡ παραχειμασία, -ας	Adj		wintering	
παραφρονέω	Adj		to be beside oneself, to be insane	
παραρρέω	V		to be washed away, drift away	
παραπλήσιος	N		coming near, resembling	
παραυτίκα	N		immediately, for the moment	
ἡ πάρδαλις, -εως	N		a leopard	
παρεδρεύω	N		to serve, wait upon, attend regularly	
παραπλέω	N		to sail past	
παρεισάγω	N		to bring in, introduce secretly	
ἡ παραφρονία, -ας	Adj		madness, insanity	
παραπλησίως	N		similarly, likewise	
παρατείνω	V		to extend, prolong	
παρατυγχάνω	N		to happen to be present	
παράσημος, -ον	Adj		peculiar, marked (with a figurehead)	
παραπίπτω	V		to fall away, commit apostasy	
παρεισφέρω	N		to apply, bring to bear	
παρεισδύω	Adj		to creep in unnoticed	
παροίχομαι	Adj		to be past, gone	
πειθός, -ή, -όν	N		persuasive	
παρόμοιος, -ον	Adj		like, similar	
ὁ παροργισμός, -οῦ	V		irritation, anger	
Πάρθος	Adj		a Parthian	
ὁ Πατροβᾶς, -ᾶ	V		Patrobas	
ὁ Πάτμος, -ου	V		Patmos	
πελεκίζω	N		to behead (with an ax)	
παρενοχλέω	N		to trouble, annoy	
ἡ παρθενία, -ας	V		virginity	
πεζεύω	N		to travel by land	
τό Πάταρα, -ων	Adj		Patara	
παρομοιάζω	V		to be like	
Παρμενᾶς, -ᾶ	V		Parmenas	
πειράομαι	N		to try, attempt	
ἡ παροψίς, -ίδος	V		a dish, plate	
πατροπαράδοτος, -ον	V		inherited, handed down from one's father	
παρεμβάλλω	N		to set up, interpose	
παροτρύνω	N		to arouse, incite	
ἡ πάροδος, -ου	Adj		passage, thoroughfare, passing	
πεδινός, -ή, -όν	N		flat, level	
ὁ πατρολῴας, -ου	N		one who kills his father, a patricide	
πατρικός, -ή, -όν	V		ancestral, paternal	
ἡ πεισμονή, -ῆς	V		persuasion	
ἡ πάρεσις, -εως	N		a passing over, overlooking	
ἡ παρηγορία, -ας	Adj		comfort, encouragement	
περιοικέω	N		to be in the neighborhood of, dwell around	
περιτρέχω	N		to run around, run about	
ἡ περιοχή, -ῆς	Adj		a passage (of written text)	
πενιχρός, -ά, -όν	N		poor, needy	
περισπάομαι	N		to be drawn away, distracted	
περιτρέπω	N		to turn about, drive insane	
περιεργάζομαι	N		to be a busybody, meddler	
περιάπτω	V		to kindle	
πέριξ	N		(all) around, in the vicinity	
περιρήγνυμι	N		to tear off all around	
ἡ περίθεσις, -εως	-		putting on, wearing	
περιπείρω	V		to pierce through, impale	
πεντάκις	N		five times	
περικρύβω	V		to hide, conceal (entirely)	
περαιτέρω	Adj		further, beyond	
πεντεκαιδέκατος, -η, -ον	N		fifteenth	
περικυκλόω	N		to surround, encircle	
ὁ πενθερός, -οῦ	N		father-in-law	
περιμένω	V		to wait for	
ὁ περίοικος, -ου	N		living around, in the neighborhood	
ὁ πένης, -ητος	N		poor, needy	
περικρατής, -ές	V		having power, having full command of	
περιφρονέω	N		to disregard, look down on, despise	
περιδέω	N		to bind, to wrap around	
περιούσιος, -ον	Pro		chosen, special	
τό περικάθαρμα, -τος	Adj		dirt, refuse, rubbish	
πιέζω	V		to press	
τό πινακίδιον, -ου	V		a little (wooden) tablet (for writing)	
ἡ πλησμονή, -ῆς	N		indulgence, satisfaction, gratification	
πίμπρημι	N		to burn with fever, swell up	
ἡ πολυλογία, -ας	V		much speaking, wordiness	
πολυμερῶς	V		in various parts	
ὁ ποδήρης, -ους	N		a long robe	
περπερεύομαι	V		to boast, brag	
πολλαπλασίων, -ον	V		many times as much	
πιστόομαι	V		to be convinced, firmly believe	
τό πλέγμα, -τος	N		braided hair	
ἡ πιθανολογία, -ας	N		persuasive speech	
πολυποίκιλος, -ον	N		many-sided, manifold	
ἡ ποίησις, -εως	N		a making, a doing	
τό πλάσμα, -τος	Adj		an image, figure, that which is molded	
τό πολίτευμα, -τος	N		a commonwealth, state, citizenship	
ἡ Πισιδία, -ας	Adj		Pisidia	
ὁ πλανήτης, -ου	N		a wanderer, roamer	
ἡ Περσίς, -ίδος	V		Persis	
πλαστός, -ή, -όν	Adj		fabricated, false	
τό περίψημα, -τος	V		dirt, dregs, scum	
πήγνυμι	N		to make firm, put together, build	
ἡ πλήμμυρα, -ης	N		high water, flood	
Πισίδιος, -α, -ον	N		Pisidian	
ἡ πιότης, -ητος	V		fatness	
πλήσσω	N		to strike, smite	
τό πήγανον, -ου	V		rue	
πολύσπλαγχνος, -ον	Adj		sympathetic, compassionate, merciful	
ἡ πορφυρόπωλις, -ιδος	Adj		a merchant dealing in purple cloth	
ὁ Ποτίολοι, -ων	Adj		Puteoli	
προβιβάζω	Adv		to cause to come forward, prompt	
πραϋπαθία	V		gentleness	
ἡ πρεσβῦτις, -ιδος	V		an older woman, elderly lady	
Ποντικός, -ή, -όν	V		from Pontus	
προακούω	V		to hear beforehand	
προβλέπομαι	V		to foresee , provide	
πρηνής, -ές	V		forward, prostrate, head first, headlong	
ποταμοφόρητος, -ον	Adj		swept away by a river	
πραγματεύομαι	V		to do business, trade	
προαιτιάομαι	N		to accuse beforehand	
προδίδωμι	Adj		to give in advance, to give first	
ὁ Πόρκιος, -ου	N		Porcius	
προγίνομαι	N		to happen before, be done before	
πραγματεία	V		activity, occupation	
ὁ πότος, -ου	Adj		a drinking party, drunken orgy	
πρίζω	V		to saw (in two)	
πολυτρόπως	Adj		in many ways	
τό προαύλιον, -ου	V		a porch, forecourt, gateway	
ὁ Πούδης, -εντος	Adj		Pudens	
πότερον	N		whether	
προαιρέομαι	V		to choose (for oneself), commit oneself to, prefer	
ὁ πρόδρομος, -ου	N		going before, forerunner	
προβατικός, -ή, -όν	N		pertaining to sheep	
ὁ πρόϊμος, -ου	V		early rain, early crops	
τό προσάββατον, -ου	Adj		the day before the Sabbath	
ὁ προπάτωρ, -ορος	N		a ancestor, forefather	
προσδέομαι	N		to need	
προσδαπανάω	V		to spend in addition	
προσαναλίσκω	N		to spend lavishly, spend beside	
προθύμως	Adj		willingly, eagerly, freely	
προηγέομαι	V		to go before, consider better	
προσεάω	V		to permit to go farther	
προκηρύσσω	N		to proclaim publicly	
προκαλέομαι	Adj		to provoke, challenge	
προκυρόω	V		to ratify in advance	
προμαρτύρομαι	N		to bear witness to beforehand, predict	
προελπίζω	V		to hope before, be the first to hope	
προπάσχω	Adj		to suffer previously	
προσαπειλέομαι	N		to threaten further	
προσαιτέω	V		to beg	
προσαναβαίνω	N		to go up, move up	
προκαταρτίζω	V		to arrange beforehand	
προσαγορεύω	V		to call by name, designate	
προμεριμνάω	V		to be anxious beforehand	
προευαγγελίζομαι	N		to proclaim good news in advance	
προμελετάω	V		to practice beforehand, prepare	
προσεργάζομαι	N		to make more	
τό πρόκριμα, -τος	N		prejudice, bias	
ἡ προθεσμία, -ας	V		an appointed day, set time	
προέχομαι	Adj		to excel, be first, be better than	
ἡ προσκαρτέρησις, -εως	N		perseverance, steadfastness	
ἡ πρόσχυσις, -εως	N		a pouring, sprinkling	
πρόσπεινος, -ον	N		hungry	
προσπήγνυμι	V		to fasten to (a cross)	
τό προσφάγιον, -ου	N		fish (to eat)	
προσκληρόομαι	N		to be attached to, join	
προσηλόω	V		to nail (fast)	
ὁ προσκυνητής, -οῦ	V		a worshiper	
προτρέπω	N		to urge (on), encourage	
προσφιλής, -ές	V		pleasing, agreeable, lovely, amiable	
ἡ πρόσλημψις, -εως	Adv		acceptance	
προσπορεύομαι	V		to approach, come near	
ἡ πρόσκλισις, -εως	V		partiality, favoritism	
προτείνω	N		to stretch out, spread out	
προσκλίνομαι	V		to attach oneself to, join	
τό προσκεφάλαιον, -ου	N		a pillow, cushion	
ἡ προσκοπή, -ῆς	V		cause for offense, occasion of stumbling	
προφθάνω	N		to anticipate, come before	
προσψαύω	V		to touch	
προσοφείλω	V		to owe besides, still owe	
προσωπολημπτέω	Adj		to show partiality	
ἡ προστάτις, -ιδος	Adv		a patron, benefactor, helper	
ὁ προσωπολήμπτης, -ου	N		one who shows partiality	
προσποιέομαι	V		to act as though, pretend	
πρόσφατος, -ον	V		new, recent	
προσορμίζομαι	N		to come into harbor, come to anchor	
προσφάτως	Adj		recently	
ὁ πρωτοστάτης, -ου	N		a leader, ringleader	
πτύσσω	N		to fold up, roll up, close	
ὁ πύθων, -ωνος	N		a spirit of divination	
ἡ πτόησις, -εως	N		intimidation, fear, terror	
ὁ ͑Ραγαύ	V		Reu	
ἡ ͑Ραμά	N		Ramah	
τό ῥᾳδιούργημα, -τος	N		a crime	
ἡ πτέρνα, -ης	V		the heel	
ἡ ῥᾳδιουργία, -ας	Adj		deceit, fraud, unscrupulousness	
πτωχεύω	N		to be (extremely) poor, destitute	
ὁ Πύρρος, -ου	Adj		Pyrrhus	
πύρινος, -η, -ον	Adv		fiery	
ἡ ͑Ραχάβ	N		Rahab	
ὁ Πρόχορος, -ου	N		Prochorus	
πτηνός	N		feathered, winged	
ῥακά	N		raca, an empty-headed fool	
τό πρωτοτόκια, -ων	V		a birthright	
πτύρομαι	Adv		to be frightened, terrified	
τό πτύσμα, -τος	V		saliva, spittle	
ἡ πυγμή, -ῆς	V		the fist, boxing	
ὁ ͑Ραιφάν	Adv		Rephan	
πρώτως	N		for the first time	
πρωτεύω	Adj		to be first, have first place	
πυκτεύω	V		to box	
ἡ Πτολεμαϊς, -ϊδος	V		Ptolemais	
προχειροτονέω	N		to choose beforehand	
ῥώννυμαι	N		to be strong, farewell (imperative)	
ἡ ͑Ραχήλ	Adj		Rachel	
͑Ρωμαϊστί	V		in the Latin language	
τό ῥῆγμα, -τος	V		wreck, ruin, destruction	
ῥυπαίνομαι	N		to defile, pollute, make filthy	
ὁ ͑Ρησά	N		Rhesa	
ῥοιζηδόν	V		with a rushing sound, with a loud noise	
ἡ ῥέδη, -ης	N		a carriage, chariot	
ἡ ῥιπή, -ῆς	N		a rapid movement, twinkling, blinking	
ἡ ῥυπαρία, -ας	N		filthiness, vulgarity	
ἡ ῥυτίς, -ίδος	N		a wrinkle	
ὁ ͑Ρουβήν	N		Reuben	
ῥέω	V		to flow	
ῥητῶς	V		expressly, explicitly	
ὁ ῥύπος, -ου	V		dirt, filth	
ἡ ͑Ρόδος, -ου	N		Rhodes	
ὁ ῥήτωρ, -ορος	Adj		an advocate, attorney	
ῥιπίζομαι	V		to be tossed about by the wind	
τό ͑Ρήγιον, -ου	N		Rhegium	
ἡ ͑Ρεβέκκα, -ας	V		Rebecca	
ἡ ͑Ρόδη, -ης	Adj		Rhoda	
ἡ ͑Ρούθ	V		Ruth	
ὁ σαββατισμός, -οῦ	N		a sabbath rest, sabbath observance	
ὁ Σερούχ	Adj		Serug	
ἡ Σαλαμίς, -ῖνος	Adv		Salamis	
ὁ Σεμεϊν	V		Semein	
ἡ σανίς, -ίδος	V		a board, plank	
ἡ σεμίδαλις, -εως	Adj		fine wheat flour	
ὁ Σαμψών	Adv		Samson	
ὁ σαρδόνυξ, -υχος	Adj		sardonyx	
σαίνομαι	Adj		to flatter, disturb, agitate	
ὁ σάλος, -ου	Adj		a surge, wave	
ὁ σαλπιστής, -οῦ	N		a trumpeter	
ἡ Σαλμώνη, -ης	N		Salmone	
ὁ Σεκοῦνδος, -ου	V		Secundus	
ἡ σαργάνη, -ης	N		a basket	
ὁ Σαρών, -ῶνος	V		Sharon	
ἡ Σάμος, -ου	Adv		Samos	
σεβάζομαι	N		to worship	
ἡ σαγήνη, -ης	V		a dragnet	
ἡ σάπφιρος, -ου	N		the sapphire	
τό Σάρεπτα, -ων	V		Zarephath	
ἡ Σελεύκεια, -ας	V		Seleucia	
ὁ Σήθ	N		Seth	
ἡ Σαμοθρᾴκη, -ης	V		Samothrace	
ὁ Σέργιος, -ου	V		Sergius	
Σάπφιρα	V		Sapphira	
Σαλείμ	V		Salim	
σειρά	N		a cord, rope, chain	
ὁ Σκευᾶς, -ᾶ	V		Sceva	
ὁ σίδηρος, -ου	V		iron	
σημειόομαι	Adv		to write, mark, take note of	
ὁ σκοπός, -οῦ	V		a goal, mark	
τό σίκερα	N		beer, liquor, strong drink	
τό σιτομέτριον, -ου	N		a food allowance, ration	
ἡ σκηνοπηγία, -ας	N		the Feast Booths or Tabernacles	
ἡ σκληρότης, -ητος	Adj		hardness (of heart), stubbornness	
σιτιστός, -ή, -όν	N		fattened	
σήπω	Conj		to decay, rot	
σητόβρωτος, -ον	V		moth-eaten	
σθενόω	Adj		to strengthen, make strong	
ὁ Σκύθης, -ου	N		a Scythian	
σινιάζω	N		to sift	
σιρικός	Adj		silk	
τό σιμικίνθιον, -ου	Adj		an apron	
τό σιτίον, -ου	N		grain, food (plural)	
ὁ Σήμ	V		Shem	
ὁ σκόλοψ, -οπος	V		a thorn, splinter	
σκληροτράχηλος, -ον	Adv		stiff-necked, stubborn	
ὁ σικάριος, -ου	Adj		a dagger man, assassin, terrorist	
τό σκύβαλον, -ου	N		refuse, garbage, rubbish	
τό σκέπασμα, -τος	V		a covering	
ἡ σκευή, -ῆς	Adj		equipment, tackle, gear	
ὁ σκηνοποιός, -οῦ	Adj		a tent-maker	
ἡ σορός, -οῦ	N		a coffin, bier	
ἡ στιβάς, -άδος	Adj		leaves, a leafy branch	
τό στέμμα, -τος	Adj		a wreath or garland of flowers	
ὁ σμάραγδος, -ου	Adj		an emerald	
ὁ σπεκουλάτωρ, -ορος	V		a courier, executioner	
ἡ σπιλάς, -άδος	V		a (hidden) reef, spot, stain	
σκῦλον	V		booty, spoils, plunder	
ἡ στάμνος, -ου	V		a jar	
ὁ σπερμολόγος, -ου	V		a scavenger (of information)	
ὁ σκώληξ, -ηκος	N		a worm	
σμαράγδινος, -η, -ον	Adv		(of) emerald	
στάδιον	N		a stadia (one-eighth mile), an arena, stadium	
τό στίγμα, -τος	Adj		a mark, brand	
ὁ στασιαστής, -οῦ	N		a rebel, insurrectionist	
ὁ στηριγμός, -οῦ	N		firmness, steadfastness	
στρατολογέω	Adj		to enlist soldiers	
ἡ στιγμή, -ῆς	Adv		a moment	
ὁ στόμαχος, -ου	V		stomach	
Στοϊκός, -ή, -όν	N		a Stoic	
τό στερέωμα, -τος	V		the firmament, firmness, steadfastness	
ὁ στατήρ, -ῆρος	V		the stater (a coin)	
στίλβω	N		to shine, be radiant	
σκωληκόβρωτος, -ον	V		eaten by worms	
ἡ σπορά, -ᾶς	N		a seed	
σμυρνίζω	Adv		to mix with myrrh	
ἡ Σουσάννα, -ης	Adj		Susanna	
στρεβλόω	N		to torment, twist, distort	
στυγητός, -ή, -όν	Adv		hateful, loathsome, despicable	
συγκαταβαίνω	Adj		to go down with someone	
συγκακουχέομαι	Adj		to sufferwith, be mistreated with	
συγκαταψηφίζομαι	N		to be enrolled with, be numbered with	
ἡ συκάμινος, -ου	N		the mulberry tree	
συλάω	Conj		to rob, plunder	
συλλογίζομαι	Adj		to reason, discuss, debate	
συγκινέω	N		to stir up, move	
συλαγωγέω	N		to make captive of, carry off as spoil	
ἡ συγγενίς, -ίδος	V		a kinswoman, relative	
τό στρῆνος, -ους	V		sensuality, luxury	
συλλυπέομαι	N		to be deeply grieved, feel sorry for	
ὁ σύζυγος, -ου	V		a comrade, fellow-worker	
ἡ σύγχυσις, -εως	V		confusion, tumult	
ἡ συγκυρία, -ας	V		coincidence, chance	
ἡ συκομορέα, -ας	V		a sycamore tree or fig mulberry tree	
συγχράομαι	V		to associate with, have dealings with	
συγκομίζω	N		to bring in, bury	
συγκαλύπτω	V		to conceal, cover up	
συγκάμπτω	V		to (cause to) bend, to bend together	
συγκατατίθεμαι	Adj		to agree with, consent to	
τό στρατόπεδον, -ου	N		a legion, army	
ἡ συγγνώμη, -ης	N		a concession, indulgence, pardon	
ἡ συγκατάθεσις, -εως	N		agreement, union	
ὁ συζητητής, -οῦ	N		a disputer, debater	
συγκύπτω	V		to be bent over	
ὁ συμμαθητής, -οῦ	V		a fellow disciple	
ἡ συμφώνησις, -εως	N		agreement, harmony	
ὁ συμφυλέτης, -ου	Adj		a fellow-countryman	
σύμφυτος, -ον	N		identified with, united with	
συμπίνω	Adj		to drink with	
συμπαραγίνομαι	N		to come together, come to the aid of	
ὁ σύμβουλος, -ου	Adj		an adviser, counsellor	
ὁ συμπολίτης, -ου	V		a fellow-citizen	
συμπίπτω	N		to collapse, fall together	
συμψηφίζω	N		to count up, add up	
σύμψυχος, -ον	N		harmonious, of one mind or spirit	
συμμερίζομαι	V		to have a share with (middle)	
συμπάρειμι	N		to be together, be present with	
συμμορφίζομαι	V		to conform to, take on the same form as	
ὁ συμπρεσβύτερος, -ου	N		a fellow elder	
συμπεριλαμβάνω	N		to embrace	
συναγωνίζομαι	N		to strive together	
συναλίζομαι	Adj		to assemble, gather together	
ἡ συμφωνία, -ας	V		music, a symphony	
συμπαρακαλέομαι	N		to encourage together	
ὁ συμμιμητής, -οῦ	N		a fellow-imitator	
συμφύομαι	N		to grow up with	
σύμφωνος	N		attuned to, harmonious, agreeing	
συμπαθής, -ές	Adv		sympathetic, understanding	
σύμφημι	N		to concur, agree with	
συνήδομαι	V		to delight in, rejoice together	
συνοδεύω	V		to travel together with	
συνομορέω	Adj		to be next (door) to	
συναλλάσσω	N		to reconcile	
συνομιλέω	V		to talk, converse with	
ἡ Συντύχη, -ης	N		Syntyche	
ἡ συνδρομή, -ῆς	N		a running together	
συνεπιμαρτυρέω	Adj		to bear witness together with	
συναπόλλυμι	Adj		to destroy with, to perish together (middle)	
συνδέομαι	Adj		to bind together, be in prison with	
συνέπομαι	V		to accompany	
συνδοξάζομαι	N		to join in praise, be glorified with someone	
συνεφίστημι	Adj		to join in an attack, rise up together	
ὁ σύντροφος, -ου	N		one broughr up with, a foster-brother, companion	
συνεπιτίθημι	N		to join in an attack	
συνεκλεκτός	N		chosen together	
συναυξάνομαι	V		to grow together	
ὁ συνηλικιώτης, -ου	V		a contemporary	
ἡ συνοδία, -ας	N		a caravan	
συνοικέω	N		to live with	
συντέμνω	N		to cut short, shorten	
τό σύντριμμα, -τος	V		destruction, ruin	
συναποστέλλω	Adj		to send with	
συντυγχάνω	Adv		to meet with, join	
συναναπαύομαι	N		to rest with	
συνθρύπτω	N		to break in pieces	
συνοικοδομέω	V		to build (up) together	
ἡ ταβέρνη, -ης	Adj		a rest-house, inn, tavern	
σωματικῶς	V		in bodily form, bodily	
ὁ Σωσίπατρος, -ου	N		Sosipater	
ὁ Σύρος, -ου	N		a Syrian man	
σύσσωμος, -ον	Adj		of the same body	
ἡ Σύρτις, -εως	N		Syrtis	
ἡ σχολή, -ῆς	N		a lecture hall, school	
συστατικός, -ή, -όν	N		commendatory	
συστενάζω	N		to lament, groan together	
τό σφυδρόν, -οῦ	N		the ankle	
συνυπουργέω	V		to join in helping	
ἡ συνωμοσία, -ας	V		a conspiracy, plot	
ἡ Συράκουσαι, -ῶν	V		Syracuse	
τό τάγμα, -τος	V		division, group, class, order	
σφοδρῶς	N		exceedingly, greatly, violently	
σωφρόνως	N		soberly, sensibly, showing self-control	
ὁ σωφρονισμός, -οῦ	N		self-discipline, sound judgment, self-control	
συνυποκρίνομαι	V		to join in hypocrisy	
ὁ Σώπατρος, -ου	N		Sopater	
ἡ Συροφοινίκισσα, -ης	N		a Syrophoenician woman	
σωφρονίζω	Adj		to encourage, advise, urge	
ἡ Συχάρ	V		Sychar	
τό σφάγιον, -ου	N		a victim, offering	
συστοιχέω	Adj		to correspond to	
συνωδίνω	N		to suffer agony together	
ἡ σύσσημον, -ου	V		signal, sign, standard, banner	
σωτήριος, -ον	N		saving, bringing salvation	
τηλαυγῶς	N		plainly, clearly	
ταλαντιαῖος, -α, -ον	Adj		weighing a talent	
τεταρταῖος, -α, -ον	N		happening on the fourth day	
τεκνογονέω	N		to bear or beget children	
ταπεινόφρων, -ον	N		humble	
ὁ Τιμαῖος, -ου	N		Timaeus	
ὁ Τιβέριος, -ου	Adv		Tiberius	
τό τεκμήριον, -ου	N		a proof	
ὁ τελειωτής, -οῦ	V		a perfecter	
ταλιθά	N		talitha, a maiden, little girl	
τεκνοτροφέω	N		to bring up children	
τήκομαι	V		to melt, dissolve	
ἡ τεκνογονία, -ας	Adj		the bearing of children	
τελεσφορέω	N		to produce mature fruit, bring fruit to maturity	
ἡ τελευτή, -ῆς	N		an end, death	
ἡ ταφή, -ῆς	Adj		a burial, burial-place	
τελείως	V		fully, completely	
ἡ τιμιότης, -ητος	Adv		wealth, prosperity	
ταρταρόω	N		to cast into Tartarus, cast into hell	
ταλαιπωρέω	N		to endure hardship, be miserable	
τετράγωνος, -ον	Adj		four-cornered, rectangle, square	
τεφρόω	N		to reduce to ashes	
ὁ Τέρτιος, -ου	N		Tertius	
ἡ τετράμηνος, -ου	N		lasting four months	
τό τετράδιον, -ου	Adv		a squad of four soldiers	
