Phrase	Grammar	Transcription	Translation	Notes
गुस्सा	m		(adj. &amp; noun) angry; anger	
गूंगा			dumb	
गूँज	f		echo, hum	
गूँजना			to echo, hum, reverberate	
गूढ़			hidden, mysterious	
गेंद	m		ball	
गेहूँ	m		wheat	
ग़ैरक़ानूनी			illegal	
ग़ैरहाज़िर			absent	
ग़ैरहाज़िरी	f		absence	
ग़ोता	m		dive, diving	
ग़ोता लगाना			to dive	
ग़ोताख़ोर	m		diver	
गोद	f		lap, embrace (as a babe in arms	
गोबर	m		cow-dung	
गोभी	f		cabbage	
गोरा			fair-skinned; 'white' person (unflattering usage!)	
गोल	m		(adj. &amp; noun) round; a sphere	
गोल-कक्कर	m		roundabout (on road	
गोली	f		tablet, pill; bullet	
गोली मारना			to shoot	
गोश्त	m		meat	
गोष्ठी	f		seminar, meeting	
ग़ौर	m		attention	
ग़ौर से			attentively, closely	
गौरव	m		pride	
ग्यारह			eleven	
ग्राम	m		village (mostly used in compounds such as ग्राम-विकास village/rural development	
ग्रामीण	m		(adj. &amp; noun) rural; villager	
ग्राहक	m		customer	
घंटा	m		hour	
घंटी	f		bell	
घटना (1)	f		event	
घटना (2)			to lessen, decrease	
घटाना			to decrease, reduce, make less	
घटिया			(invariable) of poor quality, cheap, inferior	
घड़ी	f		clock, watch	
घना			thick, dense	
घनिष्ठ			intimate, close	
घनिष्ठता	f		intimacy	
घबराना			to worry, be anxious	
घमंड	m		pride, conceit, arrogance	
घर	m		house, home	
घर पर			at home	
घर की मुर्ग़ी साग बराबर			'chicken (cooked) at home counts as green', i.e. familiarity breeds contempt	
घरेलू			domestic, to do with home	
घसीटना			to drag	
घाट	m		river steps, bank, landing-place	
घायल			wounded	
घास	f		grass	
घिरना			to be surrounded, encircled	
घिसा-पिटा			worn-out, overworked, hackneyed	
घी	m		ghee	
घुटना	m		knee	
घुमाना			to turn, revolve; to take on a tour, show around	
घुसना			to enter (illicitly), to sneak into	
घूँघट	f		veil, sari-end	
घूँट	m		gulp, draught, mouthful (of liquid), sip	
घूँस	f		bribe	
घूँस खाना			to take a bribe	
घूमना			to turn; to wander about	
घृणा	f		hatred	
घेरना			to surround, encircle	
घेरा	m		siege; ring; enclosure	
घोंटना			to squeeze, strangle	
घोंसला	m		nest	
घोड़ा	m		horse	
चंद			few	
चंदा	m		subscription	
चंद्र	m		moon	
चंद्रबिंदु	m		'moon-dot', the Devanagari sign ँ that indicates a nasalized vowel (as in हाँ 'yes'	
चखना			to taste	
चचेरा भाई	m		cousin (son of father's brother	
चचेरी बहिन	f		cousin (daughter of father's brother	
चटनी	f		chutney	
चढ़ना			to climb, mount, ascend; to get into vehicle	
चढ़ाव	m		rise, incline	
चना	m		chick-pea	
चपाती	f		chapati	
चप्पल	f		sandal	
चबाना			to chew	
चमकना			to shine	
चमचा	m		spoon; a sycophant, flatterer	
चमड़ा	m		leather	
चमड़ी	f		skin	
चम्मच	m		spoon	
चरना			to graze (n.)	
चरबी	f		fat (part of meat), grease	
चलना			to move, blow, flow	
चल पड़ना			to set out	
चल बसना			to die	
चला आना			to come away	
चला जाना			to go away	
चलाना			to drive	
चवालीस			forty-four	
चश्मा	m		(pair of) glasses, spectacles	
चहकना			to sing, tweet (of birds)	
चाँद	m		moon	
चाँदनी	f		moonlight	
चाँदनी रात	f		moonlit night	
चाँदी	f		silver	
चाक़ु	m		knife, pen-knife	
चाचा	m		uncle (father's younger brother	
चाची	f		aunt (wife of father's younger brother	
चादर	f		sheet, bedsheet	
चाबी	f		key	
चाबुक	m		whip	
चाय	f		tea	
चाल	f		gait, pace, movement	
चालक	m		driver	
चालाक			clever, cunning	
चालान	f		booking, committal (of a miscreant	
चालाकी	f		cunning	
चालू			current, active; cunning, devious, slick	
चावल	m		rice	
चाहना			to want, wish; to like, love; (in perfective tense with ने) to try	
चाहिए			(is) wanted, needed	
चाहे...चाहे			whether...or	
चिंतन	m		thought, reflection	
चिंता	f		anxiety, worry, concern	
चिकना			oily, sleek, smooth	
चिट्ठी	f		letter, note	
चिड़िया	f		bird	
चिड़ियाघर	m		zoo	
चिढ़ना			to be irritated	
चिढ़ाना			to irritate, annoy	
चित्र	m		picture	
चित्रकार	m		artist	
चिथड़ा	m		(adj. &amp; noun) tattered; rag	
चिमटा	m		tongs	
चिल्लाना			to call, call out	
चिन्ह, चिह्न	m		sign, mark, emble	
चींटी	f		ant	
चीख़ना			to scream	
चीज़	f		thing	
चीता	m		leopard, cheetah	
चीन	m		China	
चीनी (1)	f		sugar	
चीनी (2)			Chinese	
चुंबन	m		kiss, kissing	
चुकना, e.g. वह जा चुका है			to have already done, finished doing (with verb stem), e.g. 'he's already gone'	
चुनना			to choose, select	
चुनाव	m		election, selection, choice	
चुनौती	f		challenge	
चुप			quiet, silent (not speaking)	
चुपके से			quietly	
चुस्ती	f		smartness, agility	
चूँकि			since, because	
चूड़ी	f		bangle	
चूतड़	m		bottom, buttocks	
चूमना			to kiss	
चूर्ण	m		(adj. &amp; noun) crushed; powder; digestive powder	
चूसना			to suck	
चूहा	m		mouse, rat	
चेचक	f		smallpox	
चेतावनी	f		warning	
चेहरा	m		face	
चोट	f		blow, injury, hurt	
चोट लगना			to get hurt	
चोर	m		thief	
चोरी	f		theft	
चोरी होना			theft to occur; to be stolen	
चौंकना			to be startled	
चौंतीस			thirty-four	
चौंसठ			sixty-four	
चौक	m		town square, market-place	
चौका	m		eating/cooking space	
चौकीदार	m		watchman	
चौकोन	m		(adj. &amp; noun) square	
चौड़ा			wide, broad	
चौड़ाई	f		width, breadth	
चौथा			fourth	
चौथाई	f		a quarter	
चौदह			fourteen	
चौबीस			twenty-four	
चौरानवे			ninety-four	
चौरासी			eighty-four	
चौराहा	m		crossroads	
चौवन			fifty-four	
चौहत्तर			seventy-four	
छाँटना			to be pruned, trimmed, sorted	
छाँटा हुआ चोर			a select thief, a fine example of a thief	
छंद	m		poetic metre	
छठा			sixth	
छत	f		roo	
छत्तीस			thirty-six	
छपना			to be printed	
छप्पन			fifty-six	
छब्बीस			twenty-six	
छलकना			to splash, spill	
छलकाना			to spill	
छलाँग	f		leap	
छलाँग मारना			to leap	
छह			six	
छाता	m		umbrella	
छाती	f		chest	
छात्र	m		student	
छात्रवृत्ति	f		scholarship, grant	
छात्रा	f		student	
छाप	f		mark, stamp, brand	
छापना			to print	
छापा	m		raid	
छापा मारना			to raid	
छाया	f		shadow, shade, reflection	
छिड़ना			to start up, a tune to sound (on an instrument); to break out (war)	
छिपना			to be hidden, to hide	
छिपाना			to hide, conceal	
छियानवे			ninety-six	
छियालीस			forty-six	
छियासठ			sixty-six	
छियासी			eighty-six	
छिलका	m		skin, peel, shell	
छिहत्तर			seventy-six	
छींकना			to sneeze	
छीनना			to snatch	
छीलना			to peel, pare	
छुटकारा	m		release, freedo	
छुट्टी	f		holiday; free time, time o	
छुरी	f		knife	
छूटना			to leave (of a train etc.); to be left behind	
छूना			to touch	
छेड़ना			to stir up, instigate, irritate	
छेद	m		hole, crack, cut	
छोटा			small	
छोटा-मोटा			minor, various, insignificant	
छोड़ना			to leave, abandon, give up	
को&nbsp;&nbsp;छोड़कर			apart from	
जंग	m		rust	
जंगल	m		jungle, forest, the wilds	
जंगला	m		grille, grating, lattice	
जंगली			wild	
ज़ंजीर	f		chain	
जँभाई	f		yawn	
जँभाई लेना			to yawn	
ज़ख़म	m		wound	
ज़ख़म खाना			to receive a wound, be wounded	
ज़ख़मी			wounded	
जगत्	f		the world, universe	
जगह	f		place	
जगाना			to awaken, arouse from sleep	
जटिल			complex, complicated, involved	
जड़ना			(intr. &amp; tr.) to fix, stick on; to set, inlay	
जड़ी	f		medicinal herb	
जड़ी-बूटी	f		medicinal herbs and roots	
जन	m		person; people	
जनता	f		the people, the public (singular usage	
जनवरी	f		January	
जना	m		person	
जनाब			'sir'	
जन्म	m		birth; life in a sequence of lives (through rebirth	
जन्मदिन	m		birthday	
जप	m		repeating (the name of God), telling (the rosary	
जपना			to repeat (the name of God), to tell (the rosary), to chant	
जब			when	
जब कि			while, while on the other hand	
जब तक			until	
जब भी			whenever	
जब से			since the time when	
जबड़ा	m		jaw	
ज़बरदस्त			powerful, vigorous, high-handed	
ज़बरदस्ती	f		high-handedness	
ज़बरदस्ती से			high-handedly, unjustly, unfairly	
ज़बान	f		tongue, language	
जमा			(invariable) collected, gathered, deposited, submitted	
ज़माना	m		period, time	
ज़मींदार	m		landowner	
ज़मीन	f		land	
जय	f		victory	
गांधीजी की जय!			victory to Gandhiji! (long live Gandhiji!)	
ज़रा (ज़रा गरम)			a little, somewhat (a little hot)	
ज़रा (ज़रा यह पकड़ो)			just (just hold this)	
ज़रूर			of course	
ज़रूरत	f		need	
ज़रूरी			necessary, urgent	
जल	m		water	
जलना			to burn; to feel jealous (of, से)	
जलवायु	f		climate	
जलाना			to light, to burn	
जल्दबाज़ी	f		haste, impetuousness	
जल्दी	f		(adverb &amp; noun) quickly, early; hurry	
जवान	m		(adj. &amp; noun) young; young man; soldier	
जवानी	f		youth, period of young adulthood	
जवाब	m		answer, reply	
जवाब देना			to reply	
ज़हर	m		poison	
जहाँ			where	
जाँघ	f		thigh	
जाँच	f		inspection, test, check	
जाँचना			to test, examine, assess	
जागना			to be awake	
जाड़ा	m		cold; cold season	
जाति	f		caste, type, species, race	
जातीय			racial	
जादू	m		magic	
जादूगर	m		magician	
जादूगरी	f		magic, magical arts	
जान	f		life, soul, spirit; dear one, beloved	
जान निकलना			life to leave, to be in great agony	
जान बची तो लाखों पाए			'to survive is to acquire lakhs', i.e. just to survive is an accomplishment in itself	
जानकारी	f		knowledge, information	
जानना			to know	
जान पड़ना			to seem, appear to be	
जान-बूझकर			deliberately, knowlingly	
जानवर	m		animal	
जाना			to go	
जाना-पहचाना			well-known	
जारी			ongoing, continuing, current	
जाल	m		net, mesh; web	
जाली (1)			false, counterfeit	
जाली (2)	f		net, netting, lattice	
जासूस	m		spy	
जासूसी	f		spying, espionage	
ज़ाहिर			clear, apparent	
ज़िंदगी	f		life	
ज़िंदा			alive (invariable)	
ज़िक्र	m		mention	
जितना			as much/many as	
ज़िद	f		obstinacy	
ज़िद्दी			obstinate, stubborn	
ज़िम्मेदार			responsible	
ज़िम्मेदारी	f		responsibility	
ज़िल्लत	f		humiliation	
जी			word of respect used after names and relationship terms; also used alone like 'sir', 'madam' and as a short form of जी हाँ 'yes'	
जी नहीं			no	
जी हाँ			yes	
जी-हुज़ूरी	f		sycophancy	
जीतना			to win, conquer	
जीना			to live, be alive	
जीभ	f		tongue	
जीवन	m		life	
जीवित			alive	
जुआ	m		gambling	
जुआ खेलना			to gamble	
ज़ुकाम	m		cold, head-cold	
जुटना			to join, gather; to be engaged in	
जुदा			separate, different	
जुदाई	f		separation, parting	
जुरमाना	m		fine, penalty	
जुलाई	f		July	
जुलूस	m		procession, demonstration	
जुलूस निकालना			to lead a procession	
जूझना			to fight, struggle, contend	
जूता	m		shoe; pair of shoes	
जून	m		June	
जेठ	m		brother-in-law (husband's elder brother	
जेब	f		pocket	
जेबकतरा	m		pickpocket	
ज़ेवर	m		(item of) jewellery	
ज़ेवरात			plural of ज़ेवर	
जैसा			of such a kind, like	
जैसा... वैसा			as [one thing], so [another]	
जैसे			like, as if	
जैसे ही			as soon as, just as	
जो			(the one) who, which	
जो कुछ			whatever	
जो कोई			whoever	
जो भी			whoever, whatever	
जोकर	m		circus clown	
जोड़	f		joint (of the body	
जोड़ना			to add; to join, fix	
जोड़ा	m		pair, couple, suit	
ज़ोर	m		force, strength	
ज़ोर से			with force, loudly	
ज़ोर देना			to emphasize, stress	
ज़ोरदार			forceful, powerful, strong	
जोश	m		excitement, passion	
जौहरी	m		jeweller	
ज्ञान	m		knowledge	
ज़्यादा			more, very	
ज़्यादा से ज़्यादा			at the most; to the greatest extent	
ज़्यादातर			(adj. &amp; adverb) most, mostly	
ज्योंही... त्योंही			as soon as, then	
ज्वाला	f		flame, blaze	
ज्वालामुखी	m		volcano	
झंडा	m		flag	
झकझक	m		wrangling, arguing	
झगड़ा	m		quarrel, row	
झगड़ालू			quarrelsome	
झट (से)			instantly	
झटका	m		jolt, jerk, shock	
झाँकना			to peep, peer, glance	
झाड़ी	f		bush, shrub	
झाड़ू	m		brush, broo	
झाड़ू लगाना			to sweep	
झींगुर	m		cricket (insect	
झील	f		lake	
झुकाना			to bend, bow	
झूठ	m		lie	
झूठा			false	
झूमना			to sway	
झूलना			to swing	
झूला	m		swing	
झेंप	f		embarrassment	
झेंपना			to be embarrassed	
झोंपड़ी	f		hut	
झोला	m		cloth shoulder-bag	
टंकी	f		tank	
टँगना			to hang, be hung, be suspended	
टकराना			to collide	
टकराव	m		clash	
टक्कर	f		collision	
टक्कर लगना			to collide	
टखना	m		ankle	
टट्टी	f		faeces, stool	
टट्टी करना			to pass faeces, to shit	
टपकना			to drip; to drop in (unexpectedly)	
टहलना			to stroll	
टाँग	f		leg	
टाँगना			to hang, suspend	
टापू	m		island	
टालना			to avoid, evade, put off	
टिकट			ticket; stamp (f.(m.))	
टिकना			to stop, stay, rest, be supported, be fixed	
टिकाऊ			stable, durable	
टीला	m		hillock, mound	
टुकड़ा	m		piece, bit	
टूटना			to break	
टेकना			to lean, prop, support	
टेढ़ा			crooked, twisted, complex, tricky	
टेढ़ी खीर	f		a tricky task	
टैक्सी	f		taxi	
टोकरी	f		basket	
टोपी	f		hat	
ट्रेन	f		train	
ठंड	f		cold	
ठंड लगना			to feel cold	
ठंडा			cold	
ठप, ठप्प			stopped dead, paralysed, 'kaput' (of work, power supply, etc.)	
ठहरना			to stop, stay, wait	
ठाट, ठाठ	m		grand style, magnificence	
ठीक			(adj. &amp; adverb) OK, all right; exactly	
ठीक करना			to fix, put right	
ठीक से			properly	
ठुड्डी	f		chin	
ठेका	m		contract	
ठेकेदार	m		contractor	
ठेठ			genuine, pure, unalloyed (e.g. of language free of loanwords)	
ठेला	m		cart, handcart	
ठेस	f		hurt, shock	
ठेस पहुँचाना			to hurt, cause hurt	
ठोस			solid, substantial	
डंक	m		sting	
डंक मारना			to sting	
डंड	m		stick, rod; punishment	
डंडा	m		stick, pole, staff	
डकार	m		belch, burp	
डटना			to be firm, stand firm; to be determined	
डटकर			stubbornly, resolutely	
डबल रोटी	f		western-style bread, loa	
डर	m		fear	
डरना			to fear, be afraid (of, से)	
डरपोक	m		(adj. &amp; noun) timid; timid person	
डराना			to frighten, terrify	
डाँटना			to scold	
डाक	f		post	
डाक-घर	m		post-office	
डाक (की) टिकट	f		postage stamp	
डाकू	m		dacoit (bandit	
डाक्टर	m		doctor	
डाल	f		branch (of a tree	
डालना			to put, pour, cast, throw	
डिबिया	f		small box	
डिब्बा	m		box; railway compartment	
डूबना			to sink, drown	
डेढ़			one and a half (grammatically singular)	
ड्राइवर	m		driver	
ढंग	m		way, manner, type, kind	
ढकना			(intr. &amp; tr.) to be covered; to cover	
ढकेलना			to shove, push	
ढक्कन	m		cover, lid	
ढलना			to decline, wane	
ढलान	m		slope, incline	
ढाँचा	m		framework, structure	
ढाई			two and a half	
ढाबा	m		roadside café	
ढूँढ़ना			to look for, search	
ढेर	m		pile, heap, large amount	
ढोना			to carry, lug	
तंग			narrow	
तंग आना			get fed up, annoyed (with, से	
तंग करना			to annoy, harass	
तंदुरुस्त			healthy, fit	
तंदुरुस्ती	f		health	
तंदूर	m		clay oven	
तंबाकू	m		tobacco	
तक			up to, until, as far as; even; for, up to (in time, e.g. दस दिन तक for ten days, up to ten days)	
तकनीकी			technical	
तकलीफ़	f		suffering, pain, discomfort, inconvenience, trouble	
तकलीफ़ देना			to inconvenience, to put (someone) to some trouble	
तकिया	m		pillow	
तख़्त	m		sitting-platform, throne	
तजुर्बा	m		experience	
तट	m		bank (of river	
तत्व	m		element	
तथा			and	
तथाकथित			so-called	
तन	m		the body	
तनख़ाह, तनख़्वाह	f		pay, wages	
तनना			to be stretched, to be made tight	
तना	m		trunk (of tree	
तनाव	m		tension	
तब			then	
तबदीली	f		change; transfer	
तबलची	m		a tabla-player	
तबला	m		tabla drums; the right-hand member of this pair (the left is बायाँ	
तबादला	m		transfer	
तबाह			ruined	
तबियत	f		health	
तभी			only then; just then, at that very moment	
तमाम			whole, entire	
तमाशा	m		show, spectacle, amusing sight	
तमीज़	f		etiquette, manners	
तय			decided, fixed	
तय करना			to decide	
तय होना			to be decided	
तरफ़	f		side, direction	
की तरफ़			towards	
किस तरफ़			which way?	
इस/उस तरफ़			this/that way	
तरबूज़	m		water-melon	
तरह	f		way, kind, type	
तरह तरह का			of various kinds	
तरीक़ा	m		way, method	
तर्क	m		reasoning, logic	
तर्क-वितर्क	m		debate, argument	
तर्कसंगत			logical	
तलना			to fry	
तलवार	f		sword	
तलाक़	m		divorce	
तलाक़-शुदा			(invariable) divorced	
तलाश	f		search	
(की) तलाश करना			to search (for	
तलाशना			to search for	
तवा	m		griddle (for making roti	
तशरीफ़	f		honourable self (in the formal expression तशरीफ़ रखिए please sit down, have a seat	
तसल्ली	f		consolation	
तस्वीर	f		picture	
तस्वीर उतारना			to take or draw a picture	
तह	f		fold	
तह करना			to fold	
तहज़ीब	f		culture, refinement	
ताई	f		aunt (wife of father's elder brother	
ताऊ	m		uncle (father's elder brother	
ताकि			so that, in order that	
ताज महल	m		Taj Mahal	
ताज़ा			fresh	
ताज्जुब	m		surprise, astonishment	
ताड़	m		palm tree	
तादाद	f		numbers, quantity	
भारी तादाद में			in large numbers	
तानना			to stretch, tighten	
तानाशाह	m		dictator	
तानाशाही	f		dictatorship	
तापमान	m		temperature	
तार	m		wire	
तारा	m		star; pupil of eye	
तारीख़	f		date	
तारीफ़	f		praise	
(की) तारीफ़ करना			to praise	
ताला	m		lock	
तालाब	m		pond	
ताली	f		clap, clapping	
तालियाँ बजाना			to clap	
तालीम	f		training, education	
ताश	m		playing card(s	
तितली	f		butterfly	
तिरपन			fifty-three	
तिरसठ			sixty-three	
तिरानवे			ninety-three	
तिरासी			eighty-three	
तिहत्तर			seventy-three	
तीन			three	
तीर्थ	m		place of pilgrimage	
तीर्थ-यात्रा	f		pilgrimage	
तीव्र			sharp, intense, fast; sharp (of musical note)	
तीस			thirty	
तीसरा			third	
तीसरे पहर			in the afternoon	
तुझ			oblique of तू	
तुतलाना			to lisp, speak like a child	
तुम			you (familiar)	
तुम्हारा			your, yours	
तुरंत			immediately	
तुलना (1)	f		comparison	
(की) तुलना करना			to compare (with, से	
तुलना (2)			to be determined (on, पर)	
तू			you (intimate)	
तू-तू मैं-मैं	f		trading insults, calling names, wrangling	
तूफ़ान	m		stor	
तेईस			twenty-three	
तेज़			sharp, bright, strong, acute, quick	
तेज़ी	f		sharpness, speed	
तेरह			thirteen	
तेरा			your, yours (intimate)	
तेल	m		oil	
तैंतालीस			forty-three	
तैंतीस			thirty-three	
तैनात			appointed, posted	
तैयार			ready, prepared	
तैयार करना			to make ready, prepare	
तैयारी	f		preparation	
तैरना			to swim	
तो			so, then, as for...	
तोता	m		parrot	
तोड़ना			to break, smash	
तोप	f		gun, cannon; 'big shot'	
तोहफ़ा	m		gift, present	
तौर			way, manner (N.) [sic]	
तौलना, तोलना			to weigh	
तौलिया	m		towel	
त्याग	m		renouncing, resignation	
त्यागपत्र	m		letter of resignation	
त्यौहार	m		festival	
त्रुटि	f		error, defect	
थकना			to become tired	
थका			tired	
थकान	f		tiredness	
थकाना			to make tired, to exhaust	
थपथपाना			to pat	
थमाना			to hand over, pass	
थाना	m		police station	
थामना			to hold, take hold of; to check, restrain	
थाली	f		platter; tray of food including many small dishes	
थूकना			to spit (n.)	
थैला	m		bag	
थोड़ा			a little	
थोड़ा-थोड़ा करके			a little at a time, bit by bit, gradually	
थोड़ा-बहुत			a certain amount	
दंगा	m		riot	
दंड	m		punishment	
दंत-कथा	f		legend	
दंपति	m		married couple	
दक्षिण	m		south	
दख़ल	m		access, possession; grasp (of a subject	
दख़ल देना			to interfere	
दफ़ा	f		time, occasion; clause in legal statute	
दफ़्तर	m		office	
दबना			to be pressed, to be oppressed, squashed; to yield	
दबाना			to press; to oppress	
दबाव	m		pressure	
दबे पाँव			stealthily	
दम (1)	m		breath, life	
दम लेना			to take a breath, rest	
दम मारना			to take a drag	
दम (2)	m		moment	
दया	f		pity, compassion	
दयालु			compassionate, kind-hearted	
दर	f		rate	
दरअसल			[dar'asal] in fact, actually	
दरख़ास्त, दरख़्वास्त	f		application, request	
दरज़ी	m		tailor	
दरबार	m		(royal) court	
दरवाज़ा	m		door	
दरवान	m		gatekeeper	
दराज़	f		drawer	
दरार	f		crack	
दरिया	m		river	
दरियादिल			generous	
दरी	f		durrie, rug, mat	
दर्जन	f		dozen	
दर्जा	m		grade, type, level, class	
दर्द	m		pain	
दर्द करना			to hurt	
दर्शन	m		sight, view	
(के) दर्शन करना			to have an audience (of), be in the august presence (of	
दर्शन देना			to grant an audience, to allow a meeting	
दल	m		party, faction	
दलित	m		(adj. &amp; noun) downtrodden, oppressed; (member of) one of the 'oppressed' castes or classes	
दवा	f		medicine	
दवाई	f		medicine	
दवाख़ाना	m		pharmacy	
दशक	m		decade	
दस			ten	
दस्त	m		diarrhoea	
दस्त आना/लगना			to have diarrhoea	
दस्तावेज़	f		document, certificate	
दस्तूर	m		custom, practice	
दही	m		yoghurt	
दहेज	m		dowry	
दाँत	m		tooth	
दाख़िल			admitted, registered	
दाख़िला	m		admittance	
दाढ़ी	f		beard	
दाढ़ी बनाना			to shave	
दादा	m		grandfather (father's father	
दादी	f		grandmother (father's mother	
दान	m		gift, donation, charity	
दाम	m		price	
दामाद	m		son-in-law	
दायाँ			right (opposite of left)	
दाल	f		daal, lentil	
दाल-भात	m		rice-and-lentils, everyday fare	
दावत	f		dinner, invitation to a dinner	
दावा	m		claim; confidence	
दावा करना			to claim	
दावे के साथ कहना 			to say confidentially	
दाहिना			right (opposite of left)	
दाहिने			on/to the right	
दाहिनी तरफ़			on/to the right	
दिक़्क़त	f		difficulty, inconvenience, problem	
दिखना			to appear, be seen; to seem	
दिखाई देना/पड़ना			to appear, be seen	
दिखाना			to show	
दिन	m		day	
दिन भर			all day, all day long	
दिमाग	m		brain, mind	
दिल	m		heart	
दिल लगना			(one's heart) to feel at home, to be at ease	
दिलचस्प			interesting	
दिलाना			to cause to be given	
दिलासा	m		consolation, solace	
दिल्ली	f		Delhi	
दिवस	m		day	
दिशा	f		direction, point of the compass	
दिसंबर	m		December	
दीखना			to be seen, appear, be visible	
दीन			wretched, humble	
दिया	m		lamp	
दियासलाई	f		match	
दीवार	f		wall	
दीवाल	f		wall	
दुआ	f		prayer, blessing	
आपकी दुआ है			through your blessing all is well (a formulaic response to an enquiry after one's health)	
दु:ख	m		sorrow, pain, distress	
दुकान	f		shop	
दुकानदार	m		shopkeeper	
दुखना			to hurt, ache	
दुखी			sad, distressed	
दुगुना	m		(adj. &amp; noun) double; twice the amount	
दुनिया	f		world; the world	
दुपट्टा	m		scarf	
दुबला			thin	
दुबला-पतला			slight of build, 'lean and thin'	
दुबारा			again, a second time	
दुर्घटना	f		accident	
दुर्लभ			rare, hard to find	
दुश्मन	m		enemy	
दुश्मनी	f		enmity	
दूध	m		milk	
दूधवाला	m		milkman	
दूर			far, distant	
दूर करना			to remove, get rid of	
दूरदर्शन	m		television; 'Doordarshan' ('DD'), Indian national television network	
दूरबीन	f		telescope	
दूरी	f		distance	
दूसरा			second; other	
दृढ़			firm, resolute	
दृश्य	m		sight, scene	
दृष्टि	f		sight, view, point of view	
देखना			to look, to see	
देखभाल	f		care, supervision	
(की) देखभाल करना			to look after	
देन	f		contribution, gift, legacy	
देना			to give; to allow to, let (with oblique infinitive: हमको जाने दो 'let us go'	
देर	f		a while, length of time; delay	
देर से			late	
देवता	m		a god	
देवनागरी	f		Devanagari, the script used for Hindi (and Sanskrit, Marathi, Nepali and many dialects	
देवर	m		brother-in-law (husband's younger brother	
देवी	f		goddess; lady	
देश	m		country	
देश-भक्त	m		(adj. &amp; noun) patriotic, patriot	
देश-भक्ति	f		patriotism	
देह	f		body	
देहांत	m		death, bodily demise	
(का) देहांत होना			to die, pass away	
देहात	m		rural area, countryside	
देहाती	m		(adj. &amp; noun) rural, rustic; a villager, a rustic	
दैनिक			daily	
दो			two	
दोनों			both, the two	
दोपहर	m		noon, early afternoon	
दोबारा			again, a second time	
दोष	m		fault, offence	
दोष लगाना			to accuse	
दोषी	m		(adj. &amp; noun) guilty; guilty person	
दोषी ठहराना			to prove guilty	
दोस्त			friend (m., f.)	
दोस्ती	f		friendship	
दोहराना			to repeat	
दौड़	f		race, run	
दौड़ना			to run	
दौरा	m		tour, circuit; attack, fit, seizure	
द्रव	m		(adj. &amp; noun) liquid	
द्रव्य	m		substance, wealth	
द्वारा			by, by means of, through	
द्वीप	m		island	
धंधा	m		profession, occupation, trade (can bear a derogatory undertone	
धक्का	m		push, shove	
धड़	m		trunk, body	
धड़कन	f		throbbing, beating, heartbeat, palpitation	
धड़कना			to throb, beat, palpitate	
धन	m		wealth	
धनी			wealthy	
धन्य			blessed, fortunate	
धन्यवाद			thank you	
धब्बा	m		stain, blot	
धमकी	f		threat	
धमाका	m		explosion, loud noise, crash	
धर्म	m		religion; dharma	
धागा	m		thread	
धातु	f		metal; element	
धार	f		edge (of blade	
धारा	f		flow, current	
धारावाहिक	m		serial (in newspaper / on television	
धार्मिक			religious	
धीमा			low, faint (of sound)	
धीरज	m		courage, patience, fortitude	
धीरे धीरे			slowly	
धुंध	m		mist, fog, haze	
धुँधला			dim, feint [sic], hazy, vague	
धुआँ	m		smoke (oblique धुएँ	
धुन	f		tune, folk-tune	
धुलना			to be washed	
धुलवाना			to cause to be washed, to get washed	
धुलाई	f		(act of) washing	
धूप	f		sunshine	
धूप खाना			to bask in the sun	
धूमधाम	m		pomp and show	
धुम्रपान	m		smoking	
धूल	f		dust	
धैर्य	m		patience, fortitude	
धोखा	m		trick, deceit	
धोखा देना			to trick, hoodwink	
धोकेबाज़	m		(adj. &amp; noun) fraudulent; fraudulent person, trickster	
धोकेबाज़ी	f		deceitful practice	
धोना			to wash	
धोबी	m		washerman	
ध्यान	m		attention; meditation	
(पर) ध्यान देना			to pay attention (to	
ध्यान से			attentively, carefully	
(का) ध्यान रखना			to take care (of	
नंगा			naked	
नंगापन	m		nakedness	
नन्दोई	m		brother-in-law (husband of husband's sister	
नंबर	m		number; turn, chance	
न			not (used especially with subjunctive verbs or uncertain statements); don't (in commands); neither; is it not so? (rhetorically, after a statement)	
न कि (हिन्दी बोलो, न कि अँग्रेज़ी)			and not, rather than (speak Hindi, not English)	
न...न			neither...nor	
न जाने			God knows	
नक़ल	f		copy, copying	
नक़ली			imitation, fake	
नक़शा			map, plan (m.) [should be half-q, not full-q]	
नगर	m		town, city	
नज़दीक			close, near; nearby	
नज़र	f		glance, sight; the 'evil eye' of jealousy	
नज़र डालना			to glance, throw a glance	
नज़र लगना			to be caught by the evil eye	
नटखट			naughty, mischievous	
नतीजा	m		result	
नदी	f		river	
ननद	f		sister-in-law (husband's sister	
नन्हा			tiny	
नफ़रत	f		dislike, hatred	
(से) नफ़रत करना			to dislike, hate	
नब्बे			ninety	
नम			damp, moist, humid	
नमक	m		salt	
नमकीन	m		salty, savoury; savoury snack	
नमस्कार			hello, goodbye	
नमस्ते			hello, goodbye	
नमी	f		dampness, humidity	
नमूना	m		sample, example, specimen	
नया (f. नई, mp. pl. नए)			new	
नयापन	m		newness	
नरक	m		hell	
नरसों			three days ago/hence	
नर्स	f		nurse	
नल	m		tap, pipe	
नवंबर	m		November	
नवाँ			ninth	
नवासी			eighty-nine	
नशा	m		intoxication	
नशीला			intoxicating	
नष्ट			destroyed	
नस	f		vein; nerve; sinew	
नसल	f		breed, race	
नसलवाद	m		racialis	
