Phrase	Grammar	Transcription	Translation	Notes
baño	nm		bathroom, bath, swim	2000 nm
borde	nm		edge	2000 nm
bosque	nm		forest	2000 nm
caballero	nm		gentleman, knight	2000 nm
cálculo	nm		calculation, calculus	2000 nm
canal	nm		channel, canal	2000 nm
canto	nm		singing, chant	2000 nm
carro	nm		car, cart	2000 nm
castigo	nm		punishment, penalty	2000 nm
cerebro	nm		brain	2000 nm
clima	nm		climate	2000 nm
comercio	nm		commerce, trade	2000 nm
continente	nm		continent	2000 nm
contrato	nm		contract, agreement	2000 nm
crecimiento	nm		growth, increase	2000 nm
crédito	nm		credit, reputation	2000 nm
crimen	nm		crime, murder	2000 nm
cuello	nm		neck, collar	2000 nm
desastre	nm		disaster	2000 nm
descanso	nm		rest, interval, break	2000 nm
descubrimiento	nm		discovery	2000 nm
dibujo	nm		drawing, sketch	2000 nm
diente	nm		tooth, cog	2000 nm
disco	nm		disc, disk, record	2000 nm
dólar	nm		dollar	2000 nm
dominio	nm		power, control	2000 nm
ensayo	nm		essay, rehearsal	2000 nm
entusiasmo	nm		enthusiasm	2000 nm
escenario	nm		stage, setting, scene	2000 nm
espejo	nm		mirror, reflection	2000 nm
exterior	nm		exterior, outside (nm)	2000 nm
extremo	adj		extreme (adj)	2000 nm
factor	nm		factor, cause, influence	2000 nm
familiar	nm		relative (nm)	2000 nm
febrero	nm		February	2000 nm
funcionario	nm		civil servant	2000 nm
género	nm		sort, gender, genre	2000 nm
grito	nm		cry, shout, scream	2000 nm
hábito	nm		habit	2000 nm
hierro	nm		iron	2000 nm
hilo	nm		thread, yarn, wire	2000 nm
hombro	nm		shoulder	2000 nm
hotel	nm		hotel	2000 nm
hueso	nm		bone	2000 nm
huevo	nm		egg	2000 nm
humor	nm		mood, humor	2000 nm
ideal	adj		ideal (adj)	2000 nm
impulso	nm		impulse, momentum	2000 nm
índice	nm		index, forefinger	2000 nm
informe	nm		report	2000 nm
ingreso	nm		entrance, admission, income	2000 nm
jardín	nm		garden	2000 nm
julio	nm		July	2000 nm
largo	nm		length (nm)	2000 nm
lector	nm		reader, lecturer	2000 nm
llamado	nm		call, calling	2000 nm
local	nm		place, quarters (nm)	2000 nm
lujo	nm		luxury	2000 nm
mal	nm		evil (nm)	2000 nm
mecanismo	nm		mechanism	2000 nm
mérito	nm		worth, merit	2000 nm
militar	nm		soldier, military person (nm)	2000 nm
monte	nm		mountain (nm)	2000 nm
montón	nm		lot of, heap, pile	2000 nm
motor	nm		engine, motor	2000 nm
muchacho	nm		boy [also chico]	2000 nm
mueble	nm		piece of furniture	2000 nm
muro	nm		outer wall, rampart	2000 nm
octubre	nm		October	2000 nm
oficio	nm		job, occupation, function	2000 nm
oído	nm		hearing, ear	2000 nm
olor	nm		smell, odor, fragrance	2000 nm
órgano	nm		organ	2000 nm
pago	nm		payment	2000 nm
paisaje	nm		landscape	2000 nm
pájaro	nm		bird [also ave]	2000 nm
palacio	nm		palace	2000 nm
parque	nm		park	2000 nm
patio	nm		courtyard, playground, yard	2000 nm
patrón	nm		employer, landlord, patron saint, pattern	2000 nm
pecho	nm		chest, breast<div><img src="paste-81720342740993.jpg" /></div>	2000 nm
permiso	nm		permission, permit	2000 nm
y pico&nbsp;:pico	nm		and a bit :beak, peak	2000 nm
plato	nm		plate, dish	2000 nm
poema	nm		poem	2000 nm
polvo	nm		dust, powder	2000 nm
prestigio	nm		prestige	2000 nm
primo	nm		cousin	2000 nm
privilegio	nm		privilege	2000 nm
procedimiento	nm		procedure, proceedings	2000 nm
progreso	nm		progress	2000 nm
reconocimiento	nm		recognition, acknowledgment	2000 nm
reflejo	nm		reflection (reflected image)	2000 nm
regreso	nm		return [also retorno]	2000 nm
reloj	nm		clock, watch	2000 nm
revés	nm): al revés: 		backwards, upside down, inside out	2000 nm
sábado	nm		Saturday	2000 nm
sacerdote	nm		priest	2000 nm
sacrificio	nm		sacrifice	2000 nm
salón	nm		hall, room	2000 nm
secreto	nm		secret (nm)	2000 nm
seno	nm		breast, bosom, cavity	2000 nm
sexo	nm		sex	2000 nm
significado	nm		meaning	2000 nm
símbolo	nm		symbol	2000 nm
sueldo	nm		salary, pay	2000 nm
sujeto	adj		fastened, subject to (adj)	2000 nm
testigo	nm		witness	2000 nm
tío	nm		uncle, guy	2000 nm
tiro	nm		throw, shot	2000 nm
traje	nm		suit, dress, costume	2000 nm
transporte	nm		transportation, transport	2000 nm
triunfo	nm		triumph, victory	2000 nm
vacío	nm		emptiness, void (nm)	2000 nm
valle	nm		valley	2000 nm
vecino	adj		nearby, neighboring (adj)	2000 nm
vuelo	nm		flight	2000 nm
zapato	nm		shoe	2000 nm
abogado	nm/f		lawyer	2000 nm/f
ingeniero	nm/f		engineer	2000 nm/f
ministro	nm/f		government secretary, minister	2000 nm/f
soldado	nm/f		soldier	2000 nm/f
setenta	num		seventy	2000 num
conmigo	pron		with me	2000 pron
ti	pron		you (obj prep singular familiar)	2000 pron
aconsejar	v		to advise, counsel	2000 v
acostumbrar	v		to be accustomed to&nbsp;[also soler]	2000 v
acusar	v		to accuse	2000 v
adelantar	v		to move forward	2000 v
admirar	v		to admire	2000 v
agotar	v		to exhaust, wear out, run out	2000 v
agradecer	v		to thank for	2000 v
agregar	v		to add, gather	2000 v
aguantar	v		to endure, put up with	2000 v
ajustar	v		to adjust, tighten	2000 v
alimentar	v		to feed, support	2000 v
alterar	v		to alter, modify	2000 v
ampliar	v		to enlarge, increase, expand	2000 v
apartar	v		to move away, separate	2000 v
aportar	v		to provide, contribute	2000 v
arrojar	v		to throw (violently), to hurl [also lanzar]	2000 v
ascender	v		to ascend, be promoted	2000 v
asociar	v		to associate with	2000 v
aspirar	v		to aspire, want	2000 v
atribuir	v		to attribute	2000 v
averiguar	v		to investigate, find out	2000 v
borrar	v		to erase	2000 v
captar	v		to capture, attract	2000 v
carecer	v		to lack	2000 v
chocar	v		to crash into, collide with	2000 v
coger	v		to hold, take, catch	2000 v
colaborar	v		to collaborate, work together	2000 v
combatir	v		to fight against	2000 v
completar	v		to complete	2000 v
complicar	v		to complicate, make difficult	2000 v
concebir	v		to conceive, understand	2000 v
confesar	v		to confess, admit	2000 v
constar	v		to consist of, comprise	2000 v
consultar	v		to consult	2000 v
corregir	v		to correct, rectify	2000 v
criar	v		to bring up, rear	2000 v
criticar	v		to criticize	2000 v
cultivar	v		to cultivate, produce	2000 v
deber	nm		duty, obligation (nm)	2000 v
denominar	v		to call, name [also llamar]	2000 v
depositar	v		to deposit, place, store	2000 v
derivar	v		to derive, come from	2000 v
descender	v		to descend	2000 v
desconocer	v		to not know, not recognize	2000 v
despedir	v		to dismiss, to say goodbye to	2000 v
desplazar	v		to replace, move, shift	2000 v
desprender	v		to detach, release, remove	2000 v
dictar	v		to dictate, announce	2000 v
disminuir	v		to decrease, diminish	2000 v
distribuir	v		to distribute, deliver	2000 v
doblar	v		to bend, turn	2000 v
elaborar	v		to make, develop	2000 v
eliminar	v		to eliminate, exclude	2000 v
emitir	v		to emit, give off	2000 v
empeñar	v		to pawn, pledge, engage	2000 v
empujar	v		to push, shove	2000 v
encerrar	v		to shut in	2000 v
engañar	v		to trick, deceive	2000 v
enterar	v		to find out [se]	2000 v
esconder	v		to hide, conceal	2000 v
examinar	v		to examine, inspect	2000 v
explotar	v		to explode, exploit	2000 v
fallar	v		to fail, miss	2000 v
forzar	v		to force	2000 v
gastar	v		to spend money	2000 v
golpear	v		to hit, strike	2000 v
gritar	v		to shout	2000 v
huir	v		to flee, run away	2000 v
hundir	v		to sink, submerge	2000 v
implicar	v		to implicate, imply	2000 v
impulsar	v		to push, promote, drive	2000 v
inclinar	v		to bow, tilt, incline	2000 v
ingresar	v		to join, deposit, admit	2000 v
invadir	v		to invade, overcome	2000 v
invertir	v		to invest	2000 v
investigar	v		to investigate [also indagar]	2000 v
lavar	v		to wash	2000 v
limpiar	v		to clean	2000 v
modificar	v		to modify	2000 v
obedecer	v		to obey	2000 v
ocultar	v		to hide	2000 v
padecer	v		to suffer	2000 v
parecer	nm		opinion, looks (nm)	2000 v
pasear	v		to go for a walk, ride	2000 v
pelear	v		to fight, struggle	2000 v
penetrar	v		to penetrate	2000 v
percibir	v		to notice [also notar]	2000 v
perdonar	v		to forgive, excuse	2000 v
precisar	v		to do exactly, specify	2000 v
prohibir	v		to prohibit, forbid	2000 v
prometer	v		to promise	2000 v
proporcionar	v		to provide, supply	2000 v
provenir	v		to come from, be from	2000 v
quejar	v		to complain	2000 v
quemar	v		to burn	2000 v
reaccionar	v		to react	2000 v
reclamar	v		to demand, require	2000 v
recomendar	v		to recommend	2000 v
recurrir	v		to resort to	2000 v
regalar	v		to give as a gift	2000 v
registrar	v		to register, record [also inscribir]	2000 v
relacionar	v		to relate	2000 v
rendir	v		to yield, to produce	2000 v
renunciar	v		to give up, renounce	2000 v
reproducir	v		to reproduce, repeat	2000 v
respirar	v		to breathe	2000 v
revelar	v		to reveal, disclose	2000 v
revisar	v		to check, revise, inspect	2000 v
saber	nm		knowledge (nm)	2000 v
saludar	v		to greet, say hello	2000 v
satisfacer	v		to satisfy	2000 v
sobrevivir	v		to survive, outlive	2000 v
soñar	v		to dream	2000 v
sospechar	v		to suspect, suppose	2000 v
sumar	v		to add up, amount to	2000 v
suspender	v		to suspend, hang, fail	2000 v
sustituir	v		to substitute, replace	2000 v
traducir	v		to translate	2000 v
transcurrir	v		to occur, pass	2000 v
ubicar	v		to find, locate	2000 v
abandonado	adj		abandoned	2500 adj
absurdo	adj		absurd	2500 adj
abundante	adj		abundant, plentiful	2500 adj
académico	adj		academic	2500 adj
adulto	nm		adult, grown-up (nm)	2500 adj
agresivo	adj		aggressive	2500 adj
agudo	adj		sharp, acute	2500 adj
alegre	adj		happy, lively, cheerful	2500 adj
amable	adj		kind, nice, friendly	2500 adj
anónimo	adj		anonymous	2500 adj
apropiado	adj		appropriate	2500 adj
árabe	adj		Arab	2500 adj
artificial	adj		artificial	2500 adj
atractivo	adj		attractive (adj)	2500 adj
básico	adj		basic, essential	2500 adj
caído	adj		fallen	2500 adj
cansado	adj		tired, tiresome	2500 adj
característico	adj		characteristic	2500 adj
católico	adj		Catholic	2500 adj
compuesto	adj		composite, mixed	2500 adj
comunista	adj		Communist	2500 adj
considerable	adj		considerable	2500 adj
creciente	adj		growing, increasing	2500 adj
cruel	adj		cruel, harsh	2500 adj
cuadrado	adj		square	2500 adj
culpable	adj		guilty	2500 adj
definido	adj		definite	2500 adj
democrático	adj		democratic	2500 adj
desagradable	adj		unpleasant	2500 adj
desarrollado	adj		developed, grown	2500 adj
desesperado	adj		desperate, hopeless	2500 adj
desierto	nm		desert (nm)	2500 adj
desnudo	adj		nude, naked	2500 adj
distante	adj		distant, far, remote	2500 adj
doloroso	adj		painful	2500 adj
dramático	adj		dramatic	2500 adj
ejemplar	nm		copy, issue (nm)	2500 adj
encerrado	adj		locked up	2500 adj
envuelto	adj		wrapped	2500 adj
equivocado	adj		mistaken, wrong	2500 adj
específico	adj		specific	2500 adj
espontáneo	adj		spontaneous	2500 adj
estricto	adj		strict, rigorous	2500 adj
excepcional	adj		exceptional, unusual	2500 adj
exclusivo	adj		exclusive	2500 adj
extenso	adj		extensive, large	2500 adj
externo	adj		external, outward	2500 adj
fantástico	adj		fantastic, unreal	2500 adj
favorable	adj		favorable, suitable	2500 adj
feo	adj		ugly, nasty, rude	2500 adj
formal	adj		formal, polite	2500 adj
fresco	adj		cool, healthy, fresh (adj)	2500 adj
generoso	adj		generous	2500 adj
gordo	adj		fat, thick	2500 adj
gris	adj		gray, gloomy	2500 adj
grueso	adj		thick (adj)	2500 adj
humilde	adj		humble, modest	2500 adj
idéntico	adj		identical	2500 adj
impresionante	adj		impressive, astonishing	2500 adj
indígena	adj		indigenous, native	2500 adj
industrial	adj		industrial	2500 adj
infinito	adj		infinite (adj)	2500 adj
injusto	adj		unfair, unjust	2500 adj
japonés	adj		Japanese	2500 adj
judío	adj		Jewish	2500 adj
legal	adj		legal	2500 adj
liberal	adj		liberal	2500 adj
masculino	adj		masculine, manly, male	2500 adj
mero	adj		mere	2500 adj
modesto	adj		modest, humble	2500 adj
moreno	adj		dark, brown	2500 adj
mutuo	adj		mutual	2500 adj
obrero	nm/f		worker, laborer (nm/f)&nbsp;[also trabajador]	2500 adj
occidental	adj		occidental, western	2500 adj
oculto	adj		hidden, occult	2500 adj
ordenado	adj		organized, clean	2500 adj
ordinario	adj		vulgar, ordinary	2500 adj
organizado	adj		organized	2500 adj
orgulloso	adj		proud, arrogant [also soberbio]	2500 adj
parado	adj		stopped, standing	2500 adj
paralelo	adj		parallel	2500 adj
pintado	adj		painted	2500 adj
poquito	adj		little bit	2500 adj
previsto	adj		foreseen, planned	2500 adj
primitivo	adj		primitive	2500 adj
prohibido	adj		prohibited	2500 adj
querido	adj		dear, beloved	2500 adj
razonable	adj		reasonable	2500 adj
remoto	adj		remote, far-off	2500 adj
repetido	adj		repeated	2500 adj
resuelto	adj		resolved, determined	2500 adj
rígido	adj		rigid, stiff, firm	2500 adj
romántico	adj		romantic	2500 adj
ruso	adj		Russian	2500 adj
salvaje	adj		wild, savage, uncultivated	2500 adj
secundario	adj		secondary	2500 adj
sensible	adj		sensitive, sentient	2500 adj
solitario	adj		solitary, lonely	2500 adj
sorprendente	adj		surprising, astonishing	2500 adj
sucesivo	adj		successive, following	2500 adj
tonto	adj		stupid, dumb	2500 adj
uniforme	nm		uniform (nm)	2500 adj
universitario	adj		university (adj)	2500 adj
urbano	adj		urban, city, urbane	2500 adj
urgente	adj		urgent	2500 adj
válido	adj		valid	2500 adj
valioso	adj		valuable, precious	2500 adj
variado	adj		varied, mixed	2500 adj
visible	adj		visible	2500 adj
acá	adv		here, around here	2500 adv
actualmente	adv		now, at present	2500 adv
adentro	adv) [also dentro]		inside	2500 adv
aproximadamente	adv		approximately	2500 adv
necesariamente	adv		necessarily	2500 adv
normalmente	adv		normally	2500 adv
plenamente	adv		fully	2500 adv
posteriormente	adv		afterwards	2500 adv
principalmente	adv		principally, mainly	2500 adv
repente: de + repente	adv		suddenly	2500 adv
sencillamente	adv		simply	2500 adv
sumamente	adv		extremely, highly	2500 adv
últimamente	adv		lately, recently	2500 adv
ay	interj		oh no! oh my!	2500 interj
etcétera	n		etcetera	2500 n
colega	nc		colleague	2500 nc
comerciante	nc		merchant, businessman	2500 nc
guía	nc		guide, leader	2500 nc
líder	nc		leader	2500 nc
pariente	nc		relative (nc)	2500 nc
abuela	nf		grandmother	2500 nf
actualidad	nf		present time	2500 nf
administración	nf		administration	2500 nf
admiración	nf		admiration	2500 nf
afirmación	nf		statement, assertion	2500 nf
ambición	nf		ambition	2500 nf
amenaza	nf		threat	2500 nf
anécdota	nf		anecdote	2500 nf
aplicación	nf		application	2500 nf
asociación	nf		association	2500 nf
atmósfera	nf		atmosphere, environment	2500 nf
banda	nf		musical band, sash	2500 nf
bandera	nf		flag	2500 nf
botella	nf		bottle, flask	2500 nf
broma	nf		joke	2500 nf
calma	nf		calm, lull	2500 nf
camisa	nf		shirt	2500 nf
casualidad	nf		chance, coincidence	2500 nf
caza	nf		hunting (game)	2500 nf
ceremonia	nf		ceremony	2500 nf
cita	nf		appointment, date, quotation	2500 nf
civilización	nf		civilization	2500 nf
colaboración	nf		collaboration	2500 nf
colonia	nf		colony, cologne	2500 nf
combinación	nf		combination	2500 nf
comisión	nf		commission, committee	2500 nf
comodidad	nf		comfort, convenience	2500 nf
compañera	nf		female companion	2500 nf
concepción	nf		conception	2500 nf
conferencia	nf		conference, lecture	2500 nf
consulta	nf		consultation, advice	2500 nf
contradicción	nf		contradiction	2500 nf
convicción	nf		conviction	2500 nf
copa	nf		cup, glass, top of a tree	2500 nf
copia	nf		copy	2500 nf
creencia	nf		belief	2500 nf
criatura	nf		creature, child	2500 nf
cuerda	nf		cord, rope	2500 nf
dama	nf		lady, dame	2500 nf
danza	nf		dance	2500 nf
debilidad	nf		weakness	2500 nf
década	nf		decade	2500 nf
desaparición	nf		disappearance	2500 nf
destrucción	nf		destruction	2500 nf
deuda	nf		debt	2500 nf
dignidad	nf		dignity	2500 nf
distribución	nf		distribution	2500 nf
doña	nf		courtesy title (f), Mrs.	2500 nf
droga	nf		drug	2500 nf
edición	nf		edition, publication	2500 nf
ejecución	nf		performance, execution	2500 nf
entrega	nf		delivery	2500 nf
escritura	nf		writing, scripture	2500 nf
estancia	nf		stay, stance, ranch	2500 nf
evidencia	nf		evidence, certainty	2500 nf
expectativa	nf		expectation, hope, prospect	2500 nf
explosión	nf		explosion	2500 nf
extensión	nf		extension, area, expanse	2500 nf
fantasía	nf		fantasy, fancy	2500 nf
fase	nf		phase, stage	2500 nf
foto	nf		photo, picture	2500 nf
garantía	nf		guarantee, warranty	2500 nf
gloria	nf		glory, fame	2500 nf
herencia	nf		inheritance, legacy	2500 nf
herida	nf		wound, injury	2500 nf
herramienta	nf		tool	2500 nf
hipótesis	nf		hypothesis	2500 nf
huella	nf		trace, track, footstep	2500 nf
inclinación	nf		slope, incline, tendency	2500 nf
instalación	nf		installation, facilities	2500 nf
instancia	nf		application, request	2500 nf
intensidad	nf		intensity, force	2500 nf
inversión	nf		investment, outlay	2500 nf
invitación	nf		invitation	2500 nf
jornada	nf		working day, shift	2500 nf
lágrima	nf		tear, teardrop	2500 nf
lata	nf		tin can	2500 nf
leyenda	nf		legend	2500 nf
liberación	nf		liberation	2500 nf
limpieza	nf		cleanliness, purity	2500 nf
llave	nf		key, faucet, wrench	2500 nf
locura	nf		madness, insanity	2500 nf
lógica	nf		logic	2500 nf
luna	nf		moon	2500 nf
madrugada	nf		dawn, daybreak [also alba]	2500 nf
mamá	nf		mom	2500 nf
mancha	nf		stain, spot	2500 nf
maravilla	nf		wonder, marvel	2500 nf
media	nf		average; a m.: halfways	2500 nf
meta	nf		goal, aim, purpose	2500 nf
multitud	nf		multitude	2500 nf
nariz	nf		nose	2500 nf
nieve	nf		snow	2500 nf
ocupación	nf		occupation, use	2500 nf
oferta	nf		offer, bid, supply	2500 nf
ola	nf		wave, billow	2500 nf
onda	nf		wave, ripple	2500 nf
opción	nf		option, choice	2500 nf
oreja	nf		ear	2500 nf
orilla	nf		shore, edge	2500 nf
oscuridad	nf		darkness	2500 nf
paciencia	nf		patience	2500 nf
pantalla	nf		screen, monitor	2500 nf
pata	nf		leg, paw	2500 nf
patria	nf		native land, fatherland	2500 nf
pelota	nf		ball	2500 nf
pensión	nf		pension, boarding house	2500 nf
pista	nf		clue, track, trace	2500 nf
pluma	nf		pen, feather	2500 nf
posesión	nf		possession	2500 nf
preparación	nf		preparation, training	2500 nf
primavera	nf		spring, spring-like	2500 nf
promesa	nf		promise	2500 nf
proporción	nf		proportion	2500 nf
propuesta	nf		proposal, proposition	2500 nf
protesta	nf		objection, protest	2500 nf
reina	nf		queen	2500 nf
risa	nf		laugh, chuckle	2500 nf
roca	nf		rock	2500 nf
rodilla	nf		knee	2500 nf
ruina	nf		ruin, collapse	2500 nf
ruptura	nf		break-up, rupture	2500 nf
ruta	nf		route	2500 nf
selva	nf		forest, jungle	2500 nf
separación	nf		separation	2500 nf
simpatía	nf		sympathy, affinity	2500 nf
soledad	nf		loneliness, solitude	2500 nf
tarjeta	nf		card	2500 nf
tesis	nf		thesis, exposition	2500 nf
tía	nf		aunt	2500 nf
torre	nf		tower	2500 nf
totalidad	nf		whole, totality	2500 nf
transformación	nf		transformation	2500 nf
tristeza	nf		sadness	2500 nf
tropa	nf		troops, forces	2500 nf
tumba	nf		tomb, grave	2500 nf
unión	nf		union	2500 nf
urgencia	nf		urgency	2500 nf
vaca	nf		cow	2500 nf
variedad	nf		variety	2500 nf
vela	nf		candle, sail, vigil	2500 nf
vergüenza	nf		embarrassment	2500 nf
viuda	nf		widow	2500 nf
ala	nf el		wing, flank	2500 nf_el
aceite	nm		oil	2500 nm
afán	nm		eagerness, zeal, effort	2500 nm
afecto	nm		affection, fondness	2500 nm
alcohol	nm		alcohol	2500 nm
almacén	nm		warehouse, store	2500 nm
ángel	nm		angel	2500 nm
ángulo	nm		angle	2500 nm
anuncio	nm		advertisement, announcement	2500 nm
apellido	nm		last name	2500 nm
arco	nm		arch, arc, bow	2500 nm
asiento	nm		seat, chair	2500 nm
auto	nm		auto, car	2500 nm
ave	nm		bird [also pájaro]	2500 nm
azar	nm		random, chance, hazard	2500 nm
azúcar	nm		sugar	2500 nm
baile	nm		dance, ball	2500 nm
bar	nm		snack bar, café	2500 nm
bienestar	nm		wellbeing, welfare	2500 nm
bloque	nm		block	2500 nm
bolsillo	nm		pocket	2500 nm
cadáver	nm		corpse, body	2500 nm
candidato	nm		candidate	2500 nm
caos	nm		chaos	2500 nm
capitán	nm		captain, chief	2500 nm
cariño	nm		love, affection	2500 nm
centímetro	nm		centimeter	2500 nm
ciclo	nm		cycle	2500 nm
cierre	nm		zipper, closing	2500 nm
club	nm		club, society	2500 nm
código	nm		code	2500 nm
combate	nm		combat, battle, fight	2500 nm
concierto	nm		concert, concerto	2500 nm
consumo	nm		consumption	2500 nm
contraste	nm		contrast	2500 nm
creador	nm		creator	2500 nm
cristal	nm		glass, crystal, window	2500 nm
cultivo	nm		cultivation, crop	2500 nm
debate	nm		debate	2500 nm
delito	nm		crime, offense	2500 nm
deporte	nm		sport	2500 nm
desorden	nm		disorder, mess	2500 nm
despacho	nm		office, study	2500 nm
diseño	nm		design	2500 nm
doble	nm		double (nm)	2500 nm
drama	nm		drama	2500 nm
duro	nm		money (nm)	2500 nm
eco	nm		echo, response	2500 nm
episodio	nm		episode, incident	2500 nm
escándalo	nm		scandal	2500 nm
esclavo	nm		slave	2500 nm
esquema	nm		outline, diagram, plan	2500 nm
establecimiento	nm		establishment	2500 nm
fantasma	nm		ghost, phantom	2500 nm
funcionamiento	nm		functioning, operation	2500 nm
ganado	nm		livestock, cattle	2500 nm
gas	nm		gas	2500 nm
giro	nm		turn, draft, expression	2500 nm
héroe	nm		hero	2500 nm
hielo	nm		ice	2500 nm
homenaje	nm		homage, tribute	2500 nm
horario	nm		schedule, timetable	2500 nm
horizonte	nm		horizon	2500 nm
horror	nm		horror, atrocity	2500 nm
impacto	nm		impact	2500 nm
inconveniente	nm		inconvenience, drawback	2500 nm
intercambio	nm		exchange, interchange	2500 nm
junio	nm		June	2500 nm
laboratorio	nm		laboratory	2500 nm
líquido	nm		liquid	2500 nm
lunes	nm		Monday	2500 nm
mando	nm		command, authority	2500 nm
manejo	nm		handling, management	2500 nm
mapa	nm		map	2500 nm
marzo	nm		March	2500 nm
matiz	nm		shade, tint, nuance	2500 nm
máximo	nm		maximum (nm)	2500 nm
metal	nm		metal	2500 nm
milagro	nm		miracle	2500 nm
mínimo	nm		minimum (nm)	2500 nm
misterio	nm		mystery	2500 nm
mito	nm		myth	2500 nm
muerto	nm		dead person (nm)	2500 nm
noviembre	nm		November	2500 nm
<div>núcleo&nbsp	nm)</div>		nucleus, core	2500 nm
objetivo	adj		objective, impartial (adj)	2500 nm
odio	nm		hatred	2500 nm
orgullo	nm		pride	2500 nm
oriente	nm		East	2500 nm
palo	nm		stick, pole	2500 nm
panorama	nm		panorama, landscape	2500 nm
pantalón	nm		pants, trousers	2500 nm
paquete	nm		package, packet	2500 nm
partidario	nm		supporter, partisan	2500 nm
pasaje	nm		fare, passage, lane	2500 nm
paseo	nm		walk, ride	2500 nm
perdón	nm		forgiveness, pardon	2500 nm
perfil	nm		profile, outline	2500 nm
pez	nm		fish (alive)	2500 nm
planeta	nm		planet	2500 nm
rayo	nm		ray, beam, lightning	2500 nm
rechazo	nm		rejection, refusal	2500 nm
recorrido	nm		journey, itinerary, route	2500 nm
regalo	nm		gift, present	2500 nm
registro	nm		register, record	2500 nm
reino	nm		kingdom, reign	2500 nm
relato	nm		tale, story	2500 nm
retrato	nm		portrait, photograph	2500 nm
rigor	nm		harshness, rigor	2500 nm
rincón	nm		corner, nook	2500 nm
rostro	nm		face, countenance	2500 nm
rumbo	nm		direction, course, bearing	2500 nm
sabor	nm		taste, flavor, sensation	2500 nm
síntoma	nm		symptom	2500 nm
socio	nm		member, partner	2500 nm
talento	nm		talent, skill	2500 nm
taller	nm		workshop, shop	2500 nm
templo	nm		temple, church	2500 nm
terror	nm		terror, horror	2500 nm
testimonio	nm		testimony, evidence	2500 nm
toro	nm		bull	2500 nm
tráfico	nm		traffic, trade	2500 nm
tratado	nm		treaty, treatise	2500 nm
turno; en turno a	nm		turn; shift &nbsp;	2500 nm
universo	nm		universe	2500 nm
varón	nm		male, man	2500 nm
vaso	nm		drinking glass, vase	2500 nm
vestido	nm		dress (nm)	2500 nm
vidrio	nm		glass, pane	2500 nm
viernes	nm		Friday	2500 nm
voto	nm		vote	2500 nm
pintor	nm/f		painter	2500 nm/f
vendedor	nm/f		salesperson	2500 nm/f
cura	nmf		priest (m), cure (f)	2500 nmf
papá	nm		dad	2500 nmf
catorce	num		fourteen	2500 num
cero	num		zero, naught, nil	2500 num
doscientos	num		two hundred	2500 num
ochenta	num		eighty	2500 num
trece	num		thirteen	2500 num
veinticinco	num		twenty-five	2500 num
té	nm		tea	2500 pron
abarcar	v		to encompass, comprise	2500 v
abordar	v		to board, get in/on	2500 v
absorber	v		to absorb, soak up	2500 v
acceder	v		to consent, agree, accede	2500 v
acomodar	v		to accommodate, be/make comfortable	2500 v
adaptar	v		to adapt	2500 v
agarrar	v		to grasp, catch	2500 v
amenazar	v		to threaten	2500 v
anticipar	v		to anticipate, advance	2500 v
apagar	v		to turn off, extinguish	2500 v
apretar	v		to squeeze, tighten, compress	2500 v
aproximar	v		to come near, closer	2500 v
asomar	v		to appear, show, stick (out)	2500 v
atar	v		to tie (up)	2500 v
avisar	v		to notify [also notificar]	2500 v
bailar	v		to dance	2500 v
brindar	v		to offer	2500 v
calificar	v		to grade, rate, qualify	2500 v
callar	v		to be/make quiet	2500 v
caracterizar	v		to characterize, portray	2500 v
castigar	v		to punish	2500 v
cesar	v		to cease, stop	2500 v
colgar	v		to hang up	2500 v
combinar	v		to combine	2500 v
competir	v		to compete	2500 v
comportar	v		to behave	2500 v
comprometer	v		to compromise	2500 v
conquistar	v		to conquer, win over	2500 v
contratar	v		to hire, contract	2500 v
copiar	v		to copy	2500 v
curar	v		to cure	2500 v
denunciar	v		to denounce	2500 v
desempeñar	v		to carry out, fulfill	2500 v
deshacer	v		to undo, destroy, take apart	2500 v
designar	v		to designate	2500 v
dibujar	v		to draw, sketch	2500 v
disparar	v		to shoot at	2500 v
divertir	v		to amuse, entertain	2500 v
doler	v		to hurt	2500 v
educar	v		to educate	2500 v
ejecutar	v		to execute, carry out	2500 v
emprender	v		to undertake, embark on	2500 v
encender	v		to turn on	2500 v
envolver	v		to wrap	2500 v
equilibrar	v		to balance	2500 v
escoger	v		to choose	2500 v
especializar	v		to specialize, major in	2500 v
estallar	v		to break out, explode, start	2500 v
exhibir	v		to exhibit, show off	2500 v
expulsar	v		to expel, throw out	2500 v
extraer	v		to extract, take out	2500 v
favorecer	v		to favor, help	2500 v
formular	v		to formulate	2500 v
fracasar	v		to fail, to be unsuccessful	2500 v
fumar	v		to smoke	2500 v
garantizar	v		to guarantee	2500 v
generar	v		to generate	2500 v
gobernar	v		to govern	2500 v
imitar	v		to imitate, copy, mimic	2500 v
impresionar	v		to impress	2500 v
inaugurar	v		to inaugurate, start	2500 v
influir	v		to have influence	2500 v
inspirar	v		to inspire, inhale	2500 v
juntar	v		to put togerther, to get together&nbsp;[also reunir]	2500 v
llover	v		to rain	2500 v
mentir	v		to (tell a) lie	2500 v
multiplicar	v		to multiply	2500 v
optar	v		to choose, opt for	2500 v
orientar	v		guide, show the way	2500 v
otorgar	v		to give, grant, award	2500 v
portar	v		to behave [se], carry	2500 v
prender	v		to turn on, apprehend	2500 v
