Phrase	Grammar	Transcription	Translation	Notes
עִתּוֹן			gazeta	
רְשׁוּת			pozwolenie	
יְהוּדִי			Żyd	
מָצֹא			znaleźć	
חֶבֶל			sznur	
דַּק			cienki	
נִקְרַע			podarł się	
מַלְבּוּשׁ			ubranie	
חָמֹל			litować się	
הוֹלִיכוּ			prowadzili	
תֵּבֵל			świat	
שָׁבֹת			odpoczywać	
נָפֹל			upaść	
הֶנְוָנִי			kramarz	
עָבֹר			przejść	
אֶרֶץ			ziemia; kraj	
