Phrase	Grammar	Transcription	Translation	Notes
suara&nbsp;			sound, voice [sound:google-cd17bcdf-c7d3b686-b68b29f8-94f45f96-add4f8cd.mp3]	
tanam			to plant [sound:google-ef548434-5b4d745f-0f87ecbc-0610369d-76a6c103.mp3]	
tinggi			tall, high [sound:google-775fb9af-2e590f17-8a5ad7f2-3a4b00c9-d3f713e2.mp3]	
tukang kebun			gardener [sound:google-d9616510-c1ff4aa6-8811e144-00c4439e-35a27f0f.mp3]	
waduh.&nbsp;			good heavens, good gracious [sound:google-01d262bb-6fd4c090-213626d9-19dd9672-1e95483b.mp3]	
aku rasa&nbsp;			i feel [sound:google-5c121c5f-b29afdfc-34471bbe-f688a352-1d8c7b3c.mp3]	
saya merasa			i feel [sound:google-051f85e6-6bb5fada-80c10aa2-b71c3732-102c5881.mp3]	
aku merasa sedih			&nbsp;i feel sad [sound:google-105dc224-b41cf4c5-865c882a-4299411f-c8a4dd61.mp3]	
kira-kira&nbsp;			approximately [sound:google-8afe0bac-6cc94a36-431b4cb0-7774d086-4f9bdd0c.mp3]	
aku kira&nbsp;			i quess<div><br /></div> [sound:google-7e5c5e2b-7f37ec75-835d88fa-4a8e9cbf-afb3c87a.mp3]	
aku pikir			&nbsp;i think [sound:google-b617cff7-6b9c37ad-f2cb34a2-63f2771e-4b762571.mp3]	
menurut kamu&nbsp;			what do you think [sound:google-461443f6-f982fb0c-7e461046-6a3d84ea-e80797d7.mp3]	
jahat			evil [sound:google-e43de3b2-9f17c21e-c9dbb41e-970885ad-8d65bbe1.mp3]	
tasnya			her bag [sound:google-58ee29ff-70439962-18ed56fb-ed65f114-04c83169.mp3]	
tasnya ibuku			my mother's bag [sound:google-e23a52e9-3a1f681f-418dbbc6-d4defb10-d1ac02ee.mp3]	
ayah			father [sound:google-74faf623-10171914-f435b5e6-f38aced1-75d37349.mp3]	
atasan			boss [sound:google-338609b9-2dc31c4c-1053d24f-d188c116-d0520dac.mp3]	
sedang			now - formal [sound:google-c6cfa0ba-73c3eb26-d9cb2813-cf5b1d59-c5d06095.mp3]	
lagi			now, informal [sound:google-bfe6c443-d8568e01-bc0e97f1-8ee70c1f-f7262463.mp3]	
dalam			in [sound:google-91b25233-6d1ff96f-222ef091-951ee45f-aaf24fe2.mp3]	
gue			aku - informal [sound:google-52e7c1ea-0dd576a5-a373061c-63c6c72e-f6df9d4b.mp3]	
lagi ngapin?			what are you doing? [sound:google-59cb8bf7-b66f3da6-1fc3731e-94b4e54a-77f559b0.mp3]	
belajar			study [sound:google-10e5fd93-5c7d418d-41cf6d3e-71bc5b89-cb543f2f.mp3]	
mengajar			teach [sound:google-eb33273c-7e84767f-87c244c3-9fd27639-335fdcf0.mp3]	
ngajar			teach - informal [sound:google-37526a3e-ce40b89b-e25fb678-539b3cc5-c22d4c2f.mp3]	
ialah&nbsp;			different form of adalah [sound:google-db347aa6-05fab571-c5c28525-38c7652d-402edf3a.mp3]	
